words,ocurrences
panic,41
fear,251
sad,155
mental,355
mind,196
sorry,117
shame,78
hate,116
hell,320
bad,390
feel,379
feeling,112
shit,217
worst,220
worse,384
blame,181
lonely,9
chaos,38
mad,47
ruined,14
anxiety,86
stress,115
stressed,25
phobia,0
shame,78
hurt,74
disorder,43
loneliness,10
turmoil,10
anger,27
horror,25
rage,16
fate,8
nervous,13
restless,2
depression,103
grief,24
worry,103
worried,108
angst,1
depressed,9
suicide,32
suffer,64
suffering,99
uncertainty,50
uneasy,3
sadness,5
afraid,82
alone,127
suicidal,14
mood,56
tension,8
anxious,11
desperate,36
dismal,2
exhausted,14
insecure,5
distress,17
distressed,1
frustration,18
disgusting,69
boredom,12
bored,8
insane,68
stupidity,48
bullshit,98
uncertain,29
displeased,0
uncomfortable,12
melancholy,0
overwhelmed,31
pessimistic,3
unhappy,2
upset,26
outrage,26
ass,80
damn,123
covidiot,7
terrify,0
terrified,10
terrifying,18
distrust,11
scare,55
scared,48
scaring,11
dread,5
failed,174
failed,174
failure,177
fuck,209
fucking,171
miserable,10
regret,27
shock,70
shocked,32
negligence,37
betrayed,4
cry,21
crying,18
idiot,61
idiots,69
selfish,30
upheaval,7
mess,56
crisis,553
horrible,30
violence,164
abuse,88
rape,13
stupid,198
