words,ocurrences
panic,164
fear,590
sad,279
mental,743
mind,325
sorry,257
shame,355
hate,656
hell,292
bad,627
feel,604
feeling,239
shit,484
worst,690
worse,476
blame,422
lonely,60
chaos,71
mad,74
ruined,78
anxiety,250
stress,204
stressed,39
phobia,5
shame,355
hurt,114
disorder,49
loneliness,35
turmoil,13
anger,39
horror,45
rage,13
fate,20
nervous,33
restless,0
depression,86
grief,67
worry,280
worried,282
angst,3
depressed,26
suicide,77
suffer,116
suffering,436
uncertainty,107
uneasy,8
sadness,13
afraid,113
alone,727
suicidal,7
mood,42
tension,11
anxious,70
desperate,73
dismal,8
exhausted,59
insecure,10
distress,50
distressed,11
frustration,13
disgusting,131
boredom,5
bored,15
insane,67
stupidity,88
bullshit,169
uncertain,56
displeased,0
uncomfortable,40
melancholy,0
overwhelmed,89
pessimistic,5
unhappy,3
upset,36
outrage,29
ass,163
damn,231
covidiot,22
terrify,2
terrified,13
terrifying,34
distrust,23
scare,112
scared,194
scaring,7
dread,1
failed,353
failed,353
failure,304
fuck,539
fucking,358
miserable,48
regret,51
shock,77
shocked,107
negligence,45
betrayed,10
cry,63
crying,55
idiot,150
idiots,123
selfish,108
upheaval,4
mess,110
crisis,1871
horrible,106
violence,364
abuse,118
rape,12
stupid,396
