words,ocurrences
panic,74
fear,390
sad,266
mental,387
mind,264
sorry,236
shame,255
hate,351
hell,219
bad,599
feel,717
feeling,239
shit,445
worst,411
worse,332
blame,249
lonely,19
chaos,108
mad,48
ruined,28
anxiety,109
stress,167
stressed,32
phobia,2
shame,255
hurt,87
disorder,35
loneliness,32
turmoil,4
anger,30
horror,36
rage,17
fate,14
nervous,50
restless,1
depression,88
grief,45
worry,272
worried,189
angst,3
depressed,13
suicide,63
suffer,142
suffering,266
uncertainty,43
uneasy,1
sadness,17
afraid,124
alone,217
suicidal,12
mood,18
tension,6
anxious,20
desperate,130
dismal,5
exhausted,76
insecure,8
distress,11
distressed,12
frustration,34
disgusting,109
boredom,3
bored,15
insane,93
stupidity,68
bullshit,145
uncertain,31
displeased,1
uncomfortable,8
melancholy,0
overwhelmed,39
pessimistic,8
unhappy,8
upset,39
outrage,31
ass,152
damn,225
covidiot,13
terrify,2
terrified,27
terrifying,20
distrust,14
scare,74
scared,87
scaring,11
dread,10
failed,274
failed,274
failure,487
fuck,384
fucking,347
miserable,15
regret,22
shock,105
shocked,44
negligence,46
betrayed,113
cry,46
crying,43
idiot,131
idiots,125
selfish,96
upheaval,7
mess,91
crisis,1016
horrible,69
violence,185
abuse,101
rape,26
stupid,318
