words,ocurrences
panic,185
fear,936
sad,1136
mental,989
mind,741
sorry,708
shame,600
hate,670
hell,903
bad,1702
feel,1418
feeling,865
shit,1390
worst,1025
worse,1445
blame,603
lonely,58
chaos,114
mad,231
ruined,201
anxiety,268
stress,400
stressed,76
phobia,9
shame,600
hurt,250
disorder,72
loneliness,68
turmoil,27
anger,60
horror,97
rage,114
fate,41
nervous,56
restless,2
depression,192
grief,133
worry,531
worried,767
angst,3
depressed,42
suicide,202
suffer,502
suffering,921
uncertainty,235
uneasy,6
sadness,58
afraid,235
alone,649
suicidal,11
mood,42
tension,30
anxious,58
desperate,214
dismal,8
exhausted,85
insecure,20
distress,105
distressed,12
frustration,51
disgusting,578
boredom,8
bored,35
insane,244
stupidity,203
bullshit,415
uncertain,100
displeased,2
uncomfortable,50
melancholy,4
overwhelmed,200
pessimistic,12
unhappy,21
upset,99
outrage,94
ass,554
damn,914
covidiot,126
terrify,4
terrified,48
terrifying,88
distrust,56
scare,263
scared,240
scaring,22
dread,13
failed,867
failed,867
failure,689
fuck,1422
fucking,1199
miserable,49
regret,55
shock,226
shocked,161
negligence,209
betrayed,13
cry,116
crying,155
idiot,412
idiots,293
selfish,559
upheaval,10
mess,194
crisis,2817
horrible,352
violence,559
abuse,353
rape,24
stupid,790
