words,ocurrences
panic,211
fear,907
sad,680
mental,435
mind,419
sorry,510
shame,370
hate,430
hell,522
bad,987
feel,916
feeling,361
shit,919
worst,652
worse,819
blame,420
lonely,83
chaos,251
mad,156
ruined,83
anxiety,155
stress,277
stressed,49
phobia,6
shame,370
hurt,125
disorder,22
loneliness,65
turmoil,24
anger,67
horror,41
rage,64
fate,66
nervous,28
restless,3
depression,100
grief,75
worry,381
worried,501
angst,3
depressed,16
suicide,215
suffer,173
suffering,517
uncertainty,134
uneasy,3
sadness,50
afraid,175
alone,634
suicidal,34
mood,58
tension,11
anxious,38
desperate,94
dismal,3
exhausted,58
insecure,17
distress,31
distressed,7
frustration,30
disgusting,237
boredom,3
bored,22
insane,130
stupidity,97
bullshit,253
uncertain,62
displeased,2
uncomfortable,23
melancholy,1
overwhelmed,183
pessimistic,12
unhappy,19
upset,96
outrage,53
ass,308
damn,471
covidiot,51
terrify,2
terrified,39
terrifying,81
distrust,77
scare,131
scared,169
scaring,11
dread,13
failed,449
failed,449
failure,290
fuck,925
fucking,653
miserable,46
regret,42
shock,69
shocked,79
negligence,100
betrayed,27
cry,107
crying,126
idiot,211
idiots,190
selfish,226
upheaval,8
mess,181
crisis,1373
horrible,198
violence,143
abuse,124
rape,13
stupid,501
