words,ocurrences
panic,93
fear,469
sad,223
mental,430
mind,341
sorry,267
shame,168
hate,273
hell,279
bad,718
feel,529
feeling,158
shit,534
worst,338
worse,2972
blame,313
lonely,10
chaos,121
mad,73
ruined,64
anxiety,149
stress,119
stressed,19
phobia,1
shame,168
hurt,145
disorder,39
loneliness,20
turmoil,3
anger,38
horror,21
rage,13
fate,30
nervous,34
restless,2
depression,197
grief,65
worry,174
worried,200
angst,1
depressed,19
suicide,47
suffer,122
suffering,258
uncertainty,70
uneasy,1
sadness,19
afraid,130
alone,261
suicidal,7
mood,29
tension,7
anxious,33
desperate,93
dismal,9
exhausted,18
insecure,12
distress,33
distressed,0
frustration,11
disgusting,111
boredom,5
bored,12
insane,142
stupidity,111
bullshit,190
uncertain,33
displeased,1
uncomfortable,6
melancholy,0
overwhelmed,43
pessimistic,4
unhappy,17
upset,26
outrage,16
ass,193
damn,229
covidiot,19
terrify,1
terrified,17
terrifying,28
distrust,9
scare,131
scared,99
scaring,12
dread,2
failed,321
failed,321
failure,232
fuck,423
fucking,405
miserable,34
regret,23
shock,67
shocked,75
negligence,49
betrayed,12
cry,33
crying,28
idiot,169
idiots,155
selfish,143
upheaval,17
mess,89
crisis,995
horrible,66
violence,135
abuse,105
rape,38
stupid,409
