words,ocurrences
panic,288
fear,611
sad,594
mental,550
mind,371
sorry,413
shame,413
hate,334
hell,339
bad,866
feel,887
feeling,330
shit,608
worst,554
worse,562
blame,368
lonely,22
chaos,159
mad,74
ruined,104
anxiety,307
stress,299
stressed,81
phobia,2
shame,413
hurt,72
disorder,30
loneliness,42
turmoil,10
anger,43
horror,83
rage,32
fate,18
nervous,24
restless,5
depression,164
grief,125
worry,348
worried,225
angst,7
depressed,27
suicide,80
suffer,210
suffering,501
uncertainty,96
uneasy,10
sadness,31
afraid,129
alone,323
suicidal,8
mood,27
tension,59
anxious,48
desperate,115
dismal,8
exhausted,49
insecure,12
distress,88
distressed,10
frustration,18
disgusting,135
boredom,7
bored,18
insane,90
stupidity,91
bullshit,160
uncertain,55
displeased,2
uncomfortable,9
melancholy,1
overwhelmed,135
pessimistic,4
unhappy,11
upset,44
outrage,39
ass,257
damn,258
covidiot,25
terrify,1
terrified,30
terrifying,56
distrust,10
scare,73
scared,114
scaring,11
dread,11
failed,462
failed,462
failure,376
fuck,720
fucking,488
miserable,41
regret,47
shock,63
shocked,94
negligence,89
betrayed,7
cry,70
crying,99
idiot,166
idiots,168
selfish,80
upheaval,8
mess,141
crisis,2161
horrible,133
violence,295
abuse,128
rape,17
stupid,349
