word,count
coronavirus,152361
covid,102460
19,96757
covid19,79927
people,33736
amp,31740
cases,29658
new,29205
us,25910
pandemic,25818
trump,24604
deaths,20708
via,20417
like,16939
news,16843
lockdown,16809
one,16486
may,15281
get,15199
china,14772
virus,14389
world,14240
time,13877
health,13818
death,13162
000,11998
would,11994
need,11792
help,11369
says,11267
day,11238
know,11034
home,10987
government,10730
could,10635
realdonaldtrump,10621
state,10509
many,9733
see,9664
go,9476
crisis,9396
good,9163
even,8835
still,8818
work,8778
going,8630
please,8627
back,8572
2020,8317
country,8297
today,8247
take,8236
uk,8197
india,8142
due,8124
testing,8110
positive,8102
think,8100
test,8056
vaccine,7956
patients,7782
spread,7751
stay,7667
also,7542
first,7425
well,7425
make,7399
states,7267
said,7182
total,7174
let,7171
care,7139
right,7097
workers,6864
re,6829
way,6704
say,6690
read,6667
want,6658
daily,6642
live,6625
response,6625
president,6501
support,6440
number,6221
public,6206
much,6156
times,6099
really,6048
social,6027
fight,6022
outbreak,5900
life,5790
last,5758
great,5727
must,5618
days,5576
never,5566
year,5541
died,5458
latest,5441
data,5414
americans,5394
tests,5392
amid,5379
end,5353
medical,5332
keep,5320
next,5297
look,5262
global,5253
doctors,5249
every,5230
stop,5202
made,5157
lives,5067
use,5017
confirmed,4991
business,4977
report,4940
10,4920
reported,4907
week,4884
two,4875
america,4865
corona,4855
money,4808
economy,4757
come,4751
another,4738
media,4736
since,4681
hope,4679
got,4672
million,4645
free,4631
thank,4596
case,4595
thanks,4586
everyone,4584
safe,4575
die,4567
hospital,4563
lab,4547
post,4516
numbers,4505
toll,4489
video,4460
update,4450
open,4405
flu,4356
risk,4350
sunday,4302
evidence,4286
weeks,4271
real,4240
better,4195
masks,4190
long,4184
tested,4146
face,4136
around,4123
app,4109
countries,4057
chinese,4039
years,4030
working,4023
family,3994
without,3959
rate,3953
disease,3953
man,3912
getting,3910
updates,3909
wuhan,3900
yet,3873
done,3862
distancing,3831
others,3819
covid_19,3784
reports,3784
quarantine,3754
information,3719
give,3682
govt,3677
big,3671
show,3660
food,3656
cdc,3648
youtube,3645
watch,3633
love,3624
change,3617
believe,3594
best,3577
national,3568
mask,3567
dr,3561
far,3545
ca,3533
thing,3532
house,3523
100,3521
ve,3492
story,3471
put,3471
already,3471
find,3439
god,3432
anyone,3378
things,3366
infected,3365
check,3354
sure,3332
community,3292
pompeo,3288
part,3285
usa,3273
staff,3271
start,3259
high,3254
article,3237
hospitals,3222
nothing,3214
city,3213
children,3212
needs,3206
taking,3206
might,3187
away,3185
job,3183
reopen,3177
impact,3149
months,3137
york,3131
dead,3114
call,3107
20,3093
important,3081
ever,3065
economic,3057
using,3046
county,3045
american,3044
old,3021
saying,3015
together,3008
bad,2989
gov,2957
something,2950
ppe,2947
plan,2947
trying,2928
protect,2910
link,2899
symptoms,2899
science,2896
save,2890
treatment,2878
pm,2872
top,2868
someone,2867
white,2853
nigeria,2852
24,2840
restrictions,2837
used,2835
true,2834
order,2829
travel,2817
always,2812
enough,2810
coming,2806
online,2803
person,2801
yes,2799
stayhome,2774
hit,2772
human,2769
tell,2763
making,2762
air,2760
early,2759
across,2757
south,2754
truth,2749
lot,2730
population,2729
less,2725
situation,2708
police,2702
research,2695
gt,2665
intelligence,2659
pay,2659
soon,2658
place,2657
emergency,2654
follow,2653
war,2648
fighting,2639
bbc,2617
per,2614
contact,2608
30,2583
april,2577
lost,2560
businesses,2556
bush,2549
johnson,2548
rise,2541
healthcare,2537
bill,2532
nhs,2531
cause,2531
hard,2527
continue,2525
reopening,2518
future,2511
covid__19,2505
share,2495
infection,2490
wrong,2488
thought,2485
everything,2472
small,2469
full,2469
experts,2465
school,2464
governor,2464
relief,2455
sign,2441
according,2438
feel,2434
came,2432
cure,2426
hours,2425
indian,2425
local,2411
dying,2411
month,2408
shows,2401
maybe,2399
least,2392
leaders,2391
recovered,2372
doctor,2371
cnn,2371
actually,2348
told,2343
minister,2330
anything,2324
including,2323
point,2321
little,2303
increase,2298
russia,2286
homes,2280
the,2278
thread,2276
measures,2273
control,2265
sick,2265
different,2264
market,2261
nation,2252
team,2240
africa,2239
united,2231
political,2229
system,2224
families,2221
found,2221
called,2212
past,2209
11,2207
looking,2202
officials,2200
likely,2193
possible,2192
march,2189
fact,2186
despite,2185
makes,2182
seen,2180
na,2169
fear,2135
learn,2122
power,2115
oh,2109
normal,2108
shit,2108
australia,2101
italy,2089
self,2089
ll,2088
understand,2086
force,2082
press,2069
scientists,2061
seems,2061
based,2057
history,2053
50,2046
delhi,2043
thousands,2042
join,2037
essential,2029
reporting,2029
whole,2028
ago,2025
administration,2023
three,2023
schools,2023
freedom,2018
friends,2018
second,2017
supplies,2000
related,1999
lies,1998
given,1996
sir,1995
line,1983
available,1982
12,1980
boris,1966
worse,1965
safety,1964
gates,1964
breaking,1962
close,1958
left,1946
set,1935
remember,1928
interesting,1928
george,1926
kill,1923
current,1922
return,1915
students,1913
leadership,1909
low,1907
highest,1904
hoax,1901
instead,1895
gop,1893
nursing,1880
mean,1880
started,1878
immunity,1877
study,1874
spreading,1870
drug,1863
40,1863
poor,1861
ready,1858
kids,1856
talk,1855
wait,1852
blame,1852
recovery,1849
reason,1847
claims,1844
means,1844
stupid,1842
record,1833
services,1824
15,1823
tweet,1820
group,1818
else,1816
calls,1816
gets,1814
fake,1813
infections,1813
results,1808
single,1807
almost,1806
january,1805
problem,1801
behind,1801
industry,1790
questions,1785
wants,1784
buy,1773
wear,1770
canada,1769
become,1767
deal,1761
provide,1759
worst,1757
question,1753
action,1748
ask,1736
we,1736
morning,1732
black,1732
happened,1732
citizens,1721
wave,1719
hear,1717
closed,1716
isolation,1716
tracing,1716
taken,1714
plans,1705
service,1703
needed,1701
federal,1694
try,1688
hands,1681
especially,1677
outside,1676
killed,1676
texas,1675
party,1675
nearly,1674
03,1669
course,1666
rules,1664
tomorrow,1660
fox,1659
donald,1658
fuck,1657
talking,1652
advice,1652
listen,1651
front,1644
facts,1643
non,1637
official,1634
anti,1633
warriors,1626
employees,1624
millions,1621
patient,1620
affected,1620
fund,1619
residents,1618
happy,1617
kano,1617
novel,1616
coronaviruspandemic,1611
living,1609
women,1606
antibody,1601
security,1600
60,1600
wo,1599
frontline,1593
sad,1590
yesterday,1584
dangerous,1581
trust,1580
matter,1577
jobs,1577
ahead,1577
ways,1577
orders,1576
washington,1576
petition,1575
florida,1575
it,1571
act,1569
biggest,1566
able,1566
fauci,1560
though,1559
rt,1559
helping,1555
dies,1555
05,1555
sense,1554
among,1554
developed,1553
source,1553
probably,1552
level,1548
journalists,1546
ones,1545
half,1543
rest,1542
cover,1538
europe,1537
lie,1533
enormous,1530
message,1528
efforts,1527
looks,1526
14,1520
serious,1519
lack,1516
idea,1514
effects,1511
california,1510
following,1510
opening,1509
mike,1509
28,1508
education,1505
allowed,1497
entire,1494
happen,1489
issues,1487
in,1487
guidelines,1487
key,1484
etc,1483
season,1478
active,1476
blood,1471
battle,1466
whether,1464
visit,1464
heart,1457
giving,1452
twitter,1449
seriously,1449
agree,1444
access,1444
demand,1440
thinking,1440
result,1438
wonder,1437
run,1436
mental,1436
conspiracy,1435
zero,1434
deadly,1432
law,1430
comes,1429
wearing,1428
name,1428
caused,1427
clear,1427
late,1418
continues,1418
decision,1417
fucking,1417
shut,1417
politics,1416
fall,1416
period,1415
leave,1415
vulnerable,1414
rights,1412
happens,1412
mass,1405
vote,1403
took,1401
healthy,1400
worldwide,1399
hold,1399
critical,1396
huge,1394
threat,1390
5g,1390
records,1387
predicted,1386
mr,1386
international,1385
virtual,1381
congress,1381
potus,1380
red,1377
higher,1374
narendramodi,1374
dear,1373
area,1373
lead,1372
members,1370
play,1370
25,1370
foxnews,1368
places,1367
issue,1364
knew,1362
staysafe,1361
count,1360
lying,1357
campaign,1355
financial,1354
worth,1351
office,1347
went,1347
supply,1345
four,1344
mind,1340
head,1339
company,1338
nyc,1337
list,1336
department,1335
special,1334
bring,1334
hand,1333
society,1332
france,1328
leader,1328
move,1323
policy,1323
sorry,1320
gon,1319
handling,1314
chief,1311
parents,1306
west,1304
ppl,1302
cost,1301
socialdistancing,1300
spain,1298
becomes,1298
info,1294
companies,1293
nurses,1291
funds,1291
word,1289
pmoindia,1288
monday,1286
longer,1284
opinion,1283
false,1282
2019,1275
win,1274
woman,1274
