words,ocurrences
panic,323
fear,1486
sad,999
mental,1435
mind,792
sorry,831
shame,583
hate,812
hell,1016
bad,2033
feel,1577
feeling,533
shit,2034
worst,2176
worse,1652
blame,1052
lonely,60
chaos,276
mad,263
ruined,169
anxiety,551
stress,547
stressed,115
phobia,9
shame,583
hurt,278
disorder,149
loneliness,82
turmoil,43
anger,117
horror,110
rage,50
fate,91
nervous,71
restless,3
depression,526
grief,127
worry,698
worried,649
angst,11
depressed,63
suicide,410
suffer,525
suffering,741
uncertainty,363
uneasy,16
sadness,41
afraid,413
alone,803
suicidal,50
mood,66
tension,68
anxious,151
desperate,297
dismal,21
exhausted,52
insecure,38
distress,88
distressed,22
frustration,52
disgusting,368
boredom,36
bored,81
insane,256
stupidity,276
bullshit,517
uncertain,134
displeased,1
uncomfortable,45
melancholy,3
overwhelmed,104
pessimistic,15
unhappy,27
upset,131
outrage,102
ass,780
damn,1087
covidiot,137
terrify,8
terrified,75
terrifying,79
distrust,33
scare,172
scared,470
scaring,29
dread,16
failed,1329
failed,1329
failure,1030
fuck,2061
fucking,1762
miserable,51
regret,117
shock,177
shocked,191
negligence,193
betrayed,18
cry,128
crying,125
idiot,556
idiots,373
selfish,238
upheaval,17
mess,406
crisis,4680
horrible,277
violence,374
abuse,285
rape,65
stupid,1222
