words,ocurrences
panic,40
fear,254
sad,176
mental,292
mind,207
sorry,178
shame,105
hate,146
hell,145
bad,460
feel,313
feeling,120
shit,293
worst,190
worse,285
blame,155
lonely,6
chaos,18
mad,47
ruined,18
anxiety,86
stress,67
stressed,15
phobia,1
shame,105
hurt,59
disorder,99
loneliness,23
turmoil,4
anger,14
horror,15
rage,8
fate,12
nervous,11
restless,7
depression,61
grief,44
worry,117
worried,122
angst,2
depressed,8
suicide,40
suffer,71
suffering,166
uncertainty,34
uneasy,2
sadness,8
afraid,68
alone,191
suicidal,7
mood,17
tension,4
anxious,12
desperate,46
dismal,3
exhausted,13
insecure,4
distress,17
distressed,2
frustration,10
disgusting,68
boredom,1
bored,6
insane,67
stupidity,49
bullshit,106
uncertain,13
displeased,0
uncomfortable,9
melancholy,0
overwhelmed,45
pessimistic,2
unhappy,4
upset,24
outrage,17
ass,80
damn,127
covidiot,36
terrify,0
terrified,11
terrifying,16
distrust,10
scare,34
scared,63
scaring,5
dread,0
failed,127
failed,127
failure,146
fuck,219
fucking,179
miserable,7
regret,27
shock,50
shocked,48
negligence,29
betrayed,5
cry,26
crying,30
idiot,86
idiots,56
selfish,52
upheaval,0
mess,53
crisis,589
horrible,57
violence,64
abuse,89
rape,11
stupid,220
