words,ocurrences
panic,67
fear,426
sad,388
mental,343
mind,325
sorry,317
shame,247
hate,276
hell,549
bad,839
feel,686
feeling,160
shit,800
worst,362
worse,515
blame,340
lonely,14
chaos,66
mad,189
ruined,20
anxiety,119
stress,157
stressed,32
phobia,8
shame,247
hurt,101
disorder,150
loneliness,25
turmoil,6
anger,74
horror,59
rage,35
fate,43
nervous,33
restless,0
depression,57
grief,49
worry,219
worried,280
angst,3
depressed,12
suicide,113
suffer,178
suffering,217
uncertainty,110
uneasy,6
sadness,18
afraid,140
alone,311
suicidal,11
mood,25
tension,23
anxious,22
desperate,48
dismal,2
exhausted,63
insecure,8
distress,29
distressed,1
frustration,61
disgusting,177
boredom,1
bored,15
insane,152
stupidity,154
bullshit,229
uncertain,33
displeased,1
uncomfortable,17
melancholy,0
overwhelmed,186
pessimistic,4
unhappy,4
upset,53
outrage,36
ass,307
damn,466
covidiot,161
terrify,4
terrified,24
terrifying,36
distrust,19
scare,70
scared,107
scaring,6
dread,3
failed,303
failed,303
failure,364
fuck,801
fucking,782
miserable,20
regret,45
shock,57
shocked,62
negligence,61
betrayed,9
cry,75
crying,52
idiot,244
idiots,311
selfish,195
upheaval,3
mess,122
crisis,888
horrible,115
violence,124
abuse,98
rape,41
stupid,668
