words,ocurrences
panic,52
fear,508
sad,364
mental,694
mind,393
sorry,310
shame,222
hate,532
hell,467
bad,851
feel,874
feeling,325
shit,845
worst,570
worse,498
blame,374
lonely,35
chaos,66
mad,155
ruined,32
anxiety,218
stress,275
stressed,39
phobia,3
shame,222
hurt,241
disorder,40
loneliness,104
turmoil,12
anger,45
horror,28
rage,17
fate,14
nervous,24
restless,3
depression,161
grief,79
worry,259
worried,269
angst,1
depressed,19
suicide,131
suffer,141
suffering,385
uncertainty,100
uneasy,2
sadness,22
afraid,106
alone,355
suicidal,13
mood,36
tension,25
anxious,45
desperate,80
dismal,5
exhausted,62
insecure,23
distress,38
distressed,7
frustration,62
disgusting,687
boredom,5
bored,23
insane,99
stupidity,85
bullshit,245
uncertain,54
displeased,1
uncomfortable,20
melancholy,0
overwhelmed,169
pessimistic,9
unhappy,7
upset,48
outrage,47
ass,360
damn,388
covidiot,21
terrify,1
terrified,27
terrifying,34
distrust,50
scare,87
scared,120
scaring,7
dread,4
failed,346
failed,346
failure,553
fuck,883
fucking,683
miserable,49
regret,38
shock,69
shocked,81
negligence,52
betrayed,3
cry,52
crying,55
idiot,195
idiots,157
selfish,94
upheaval,8
mess,167
crisis,1521
horrible,121
violence,265
abuse,211
rape,38
stupid,478
