words,ocurrences
panic,250
fear,491
sad,279
mental,815
mind,316
sorry,275
shame,192
hate,211
hell,283
bad,800
feel,754
feeling,262
shit,528
worst,414
worse,675
blame,396
lonely,48
chaos,84
mad,70
ruined,35
anxiety,210
stress,240
stressed,48
phobia,1
shame,192
hurt,110
disorder,46
loneliness,73
turmoil,9
anger,30
horror,58
rage,26
fate,28
nervous,37
restless,2
depression,123
grief,86
worry,256
worried,293
angst,4
depressed,26
suicide,73
suffer,129
suffering,245
uncertainty,92
uneasy,4
sadness,24
afraid,144
alone,334
suicidal,12
mood,45
tension,112
anxious,47
desperate,62
dismal,5
exhausted,130
insecure,11
distress,30
distressed,8
frustration,31
disgusting,136
boredom,5
bored,26
insane,86
stupidity,85
bullshit,199
uncertain,43
displeased,1
uncomfortable,20
melancholy,1
overwhelmed,63
pessimistic,5
unhappy,9
upset,33
outrage,40
ass,188
damn,246
covidiot,20
terrify,3
terrified,45
terrifying,32
distrust,17
scare,78
scared,120
scaring,8
dread,2
failed,368
failed,368
failure,718
fuck,431
fucking,416
miserable,18
regret,37
shock,75
shocked,70
negligence,78
betrayed,9
cry,41
crying,32
idiot,164
idiots,146
selfish,82
upheaval,6
mess,116
crisis,1587
horrible,96
violence,253
abuse,196
rape,31
stupid,406
