words,ocurrences
panic,1769
fear,1035
sad,201
mental,67
mind,234
sorry,364
shame,86
hate,210
hell,215
bad,1035
feel,546
feeling,193
shit,749
worst,562
worse,766
blame,302
lonely,11
chaos,316
mad,122
ruined,14
anxiety,219
stress,72
stressed,32
phobia,8
shame,86
hurt,150
disorder,11
loneliness,2
turmoil,125
anger,21
horror,26
rage,14
fate,22
nervous,91
restless,2
depression,16
grief,18
worry,519
worried,859
angst,9
depressed,14
suicide,38
suffer,132
suffering,126
uncertainty,100
uneasy,3
sadness,9
afraid,215
alone,173
suicidal,9
mood,28
tension,9
anxious,69
desperate,64
dismal,0
exhausted,12
insecure,5
distress,22
distressed,4
frustration,8
disgusting,69
boredom,6
bored,22
insane,56
stupidity,63
bullshit,99
uncertain,25
displeased,0
uncomfortable,15
melancholy,0
overwhelmed,39
pessimistic,6
unhappy,8
upset,45
outrage,38
ass,258
damn,331
covidiot,0
terrify,4
terrified,69
terrifying,53
distrust,20
scare,558
scared,472
scaring,46
dread,8
failed,171
failed,171
failure,108
fuck,466
fucking,395
miserable,12
regret,41
shock,162
shocked,44
negligence,32
betrayed,0
cry,41
crying,32
idiot,188
idiots,102
selfish,45
upheaval,6
mess,77
crisis,1373
horrible,42
violence,155
abuse,15
rape,5
stupid,293
