words,ocurrences
panic,112
fear,386
sad,236
mental,420
mind,288
sorry,231
shame,221
hate,386
hell,200
bad,548
feel,537
feeling,220
shit,514
worst,430
worse,472
blame,229
lonely,16
chaos,56
mad,142
ruined,37
anxiety,141
stress,159
stressed,40
phobia,2
shame,221
hurt,84
disorder,108
loneliness,40
turmoil,10
anger,31
horror,27
rage,15
fate,13
nervous,32
restless,3
depression,77
grief,34
worry,171
worried,161
angst,2
depressed,11
suicide,67
suffer,137
suffering,191
uncertainty,51
uneasy,3
sadness,21
afraid,137
alone,227
suicidal,9
mood,18
tension,6
anxious,77
desperate,51
dismal,3
exhausted,23
insecure,10
distress,24
distressed,3
frustration,21
disgusting,83
boredom,11
bored,21
insane,63
stupidity,77
bullshit,125
uncertain,21
displeased,0
uncomfortable,13
melancholy,0
overwhelmed,467
pessimistic,2
unhappy,6
upset,26
outrage,26
ass,151
damn,213
covidiot,55
terrify,3
terrified,20
terrifying,34
distrust,17
scare,46
scared,93
scaring,7
dread,1
failed,235
failed,235
failure,217
fuck,352
fucking,360
miserable,16
regret,18
shock,88
shocked,50
negligence,61
betrayed,5
cry,34
crying,39
idiot,159
idiots,120
selfish,88
upheaval,6
mess,101
crisis,751
horrible,68
violence,273
abuse,85
rape,20
stupid,304
