words,ocurrences
panic,316
fear,1213
sad,901
mental,1192
mind,784
sorry,896
shame,483
hate,874
hell,765
bad,1954
feel,1628
feeling,503
shit,1698
worst,1208
worse,1261
blame,1418
lonely,46
chaos,278
mad,317
ruined,152
anxiety,451
stress,504
stressed,80
phobia,28
shame,483
hurt,226
disorder,43
loneliness,81
turmoil,44
anger,92
horror,121
rage,63
fate,52
nervous,94
restless,10
depression,1089
grief,120
worry,530
worried,487
angst,4
depressed,67
suicide,227
suffer,363
suffering,696
uncertainty,308
uneasy,14
sadness,28
afraid,304
alone,697
suicidal,33
mood,56
tension,22
anxious,123
desperate,211
dismal,28
exhausted,44
insecure,30
distress,70
distressed,22
frustration,52
disgusting,308
boredom,19
bored,70
insane,270
stupidity,282
bullshit,427
uncertain,142
displeased,1
uncomfortable,52
melancholy,3
overwhelmed,108
pessimistic,10
unhappy,20
upset,118
outrage,72
ass,667
damn,754
covidiot,98
terrify,1
terrified,51
terrifying,98
distrust,24
scare,180
scared,270
scaring,21
dread,20
failed,1241
failed,1241
failure,1227
fuck,1282
fucking,1317
miserable,36
regret,155
shock,132
shocked,233
negligence,226
betrayed,42
cry,104
crying,114
idiot,743
idiots,459
selfish,228
upheaval,16
mess,364
crisis,4165
horrible,302
violence,491
abuse,299
rape,52
stupid,1224
