words,ocurrences
panic,274
fear,902
sad,719
mental,1091
mind,663
sorry,589
shame,584
hate,494
hell,583
bad,1642
feel,1138
feeling,338
shit,1159
worst,792
worse,1695
blame,705
lonely,34
chaos,160
mad,579
ruined,86
anxiety,287
stress,377
stressed,58
phobia,12
shame,584
hurt,192
disorder,36
loneliness,96
turmoil,24
anger,73
horror,142
rage,54
fate,73
nervous,31
restless,6
depression,202
grief,94
worry,468
worried,652
angst,6
depressed,29
suicide,310
suffer,296
suffering,531
uncertainty,212
uneasy,5
sadness,24
afraid,277
alone,538
suicidal,11
mood,45
tension,19
anxious,65
desperate,191
dismal,8
exhausted,68
insecure,16
distress,56
distressed,9
frustration,47
disgusting,317
boredom,5
bored,29
insane,211
stupidity,193
bullshit,341
uncertain,101
displeased,1
uncomfortable,21
melancholy,0
overwhelmed,122
pessimistic,5
unhappy,17
upset,70
outrage,62
ass,438
damn,639
covidiot,82
terrify,0
terrified,29
terrifying,62
distrust,19
scare,164
scared,212
scaring,18
dread,7
failed,938
failed,938
failure,631
fuck,1051
fucking,962
miserable,32
regret,81
shock,180
shocked,122
negligence,145
betrayed,14
cry,99
crying,89
idiot,381
idiots,327
selfish,260
upheaval,8
mess,225
crisis,2871
horrible,216
violence,332
abuse,222
rape,38
stupid,981
