words,ocurrences
panic,173
fear,952
sad,1449
mental,865
mind,678
sorry,720
shame,653
hate,680
hell,972
bad,1822
feel,1473
feeling,665
shit,1795
worst,1214
worse,1384
blame,627
lonely,72
chaos,245
mad,236
ruined,358
anxiety,315
stress,437
stressed,74
phobia,72
shame,653
hurt,233
disorder,42
loneliness,90
turmoil,20
anger,103
horror,90
rage,203
fate,62
nervous,81
restless,5
depression,182
grief,144
worry,512
worried,768
angst,4
depressed,32
suicide,161
suffer,642
suffering,706
uncertainty,225
uneasy,3
sadness,70
afraid,261
alone,658
suicidal,21
mood,41
tension,18
anxious,82
desperate,478
dismal,14
exhausted,82
insecure,38
distress,46
distressed,5
frustration,46
disgusting,590
boredom,8
bored,33
insane,357
stupidity,345
bullshit,438
uncertain,120
displeased,1
uncomfortable,56
melancholy,3
overwhelmed,210
pessimistic,7
unhappy,16
upset,100
outrage,93
ass,670
damn,938
covidiot,98
terrify,4
terrified,45
terrifying,151
distrust,53
scare,217
scared,362
scaring,22
dread,19
failed,786
failed,786
failure,761
fuck,2193
fucking,1582
miserable,56
regret,36
shock,101
shocked,153
negligence,303
betrayed,21
cry,236
crying,345
idiot,581
idiots,460
selfish,388
upheaval,28
mess,261
crisis,2517
horrible,311
violence,454
abuse,239
rape,16
stupid,1205
