words,ocurrences
panic,54
fear,342
sad,248
mental,375
mind,214
sorry,262
shame,141
hate,129
hell,181
bad,538
feel,361
feeling,127
shit,297
worst,263
worse,337
blame,190
lonely,1
chaos,37
mad,66
ruined,23
anxiety,115
stress,142
stressed,31
phobia,1
shame,141
hurt,46
disorder,29
loneliness,19
turmoil,8
anger,26
horror,39
rage,13
fate,10
nervous,18
restless,1
depression,73
grief,38
worry,124
worried,105
angst,2
depressed,19
suicide,73
suffer,89
suffering,249
uncertainty,51
uneasy,2
sadness,6
afraid,96
alone,214
suicidal,2
mood,10
tension,3
anxious,23
desperate,31
dismal,6
exhausted,18
insecure,6
distress,20
distressed,2
frustration,9
disgusting,192
boredom,3
bored,10
insane,49
stupidity,78
bullshit,99
uncertain,25
displeased,0
uncomfortable,20
melancholy,2
overwhelmed,45
pessimistic,0
unhappy,9
upset,29
outrage,17
ass,127
damn,152
covidiot,41
terrify,2
terrified,11
terrifying,20
distrust,19
scare,41
scared,57
scaring,3
dread,2
failed,311
failed,311
failure,228
fuck,227
fucking,200
miserable,6
regret,35
shock,55
shocked,47
negligence,31
betrayed,2
cry,25
crying,19
idiot,164
idiots,119
selfish,97
upheaval,2
mess,57
crisis,823
horrible,53
violence,96
abuse,115
rape,31
stupid,367
