words,ocurrences
panic,98
fear,470
sad,189
mental,400
mind,239
sorry,234
shame,206
hate,163
hell,155
bad,480
feel,451
feeling,180
shit,303
worst,501
worse,402
blame,237
lonely,19
chaos,67
mad,59
ruined,26
anxiety,155
stress,139
stressed,16
phobia,16
shame,206
hurt,60
disorder,18
loneliness,7
turmoil,9
anger,34
horror,27
rage,10
fate,18
nervous,22
restless,2
depression,59
grief,60
worry,145
worried,186
angst,0
depressed,37
suicide,51
suffer,107
suffering,303
uncertainty,75
uneasy,5
sadness,14
afraid,66
alone,209
suicidal,9
mood,26
tension,8
anxious,26
desperate,50
dismal,6
exhausted,26
insecure,8
distress,23
distressed,6
frustration,21
disgusting,63
boredom,3
bored,13
insane,48
stupidity,71
bullshit,118
uncertain,21
displeased,0
uncomfortable,7
melancholy,0
overwhelmed,89
pessimistic,6
unhappy,5
upset,34
outrage,13
ass,86
damn,107
covidiot,14
terrify,1
terrified,37
terrifying,23
distrust,7
scare,68
scared,101
scaring,4
dread,1
failed,254
failed,254
failure,180
fuck,285
fucking,237
miserable,71
regret,29
shock,46
shocked,60
negligence,68
betrayed,7
cry,40
crying,29
idiot,98
idiots,98
selfish,48
upheaval,4
mess,82
crisis,967
horrible,56
violence,322
abuse,65
rape,13
stupid,284
