words,ocurrences
panic,68
fear,504
sad,379
mental,588
mind,325
sorry,337
shame,235
hate,649
hell,439
bad,750
feel,917
feeling,340
shit,776
worst,411
worse,392
blame,250
lonely,33
chaos,72
mad,145
ruined,28
anxiety,185
stress,306
stressed,76
phobia,4
shame,235
hurt,275
disorder,44
loneliness,74
turmoil,18
anger,51
horror,36
rage,56
fate,25
nervous,33
restless,5
depression,134
grief,72
worry,251
worried,242
angst,2
depressed,23
suicide,96
suffer,165
suffering,337
uncertainty,118
uneasy,2
sadness,18
afraid,111
alone,325
suicidal,12
mood,21
tension,9
anxious,49
desperate,101
dismal,9
exhausted,26
insecure,14
distress,31
distressed,8
frustration,57
disgusting,428
boredom,9
bored,24
insane,79
stupidity,81
bullshit,198
uncertain,59
displeased,1
uncomfortable,28
melancholy,0
overwhelmed,133
pessimistic,7
unhappy,11
upset,142
outrage,44
ass,351
damn,397
covidiot,31
terrify,1
terrified,21
terrifying,34
distrust,29
scare,80
scared,89
scaring,5
dread,3
failed,673
failed,673
failure,480
fuck,831
fucking,672
miserable,18
regret,23
shock,49
shocked,49
negligence,43
betrayed,6
cry,70
crying,63
idiot,183
idiots,144
selfish,167
upheaval,10
mess,121
crisis,1371
horrible,124
violence,278
abuse,134
rape,43
stupid,472
