words,ocurrences
panic,206
fear,594
sad,302
mental,570
mind,283
sorry,216
shame,213
hate,903
hell,253
bad,658
feel,520
feeling,221
shit,380
worst,398
worse,311
blame,220
lonely,18
chaos,58
mad,68
ruined,45
anxiety,203
stress,205
stressed,34
phobia,9
shame,213
hurt,117
disorder,50
loneliness,24
turmoil,53
anger,27
horror,37
rage,16
fate,36
nervous,27
restless,1
depression,92
grief,52
worry,202
worried,244
angst,2
depressed,18
suicide,66
suffer,113
suffering,361
uncertainty,82
uneasy,3
sadness,16
afraid,111
alone,255
suicidal,9
mood,22
tension,10
anxious,51
desperate,64
dismal,4
exhausted,33
insecure,5
distress,39
distressed,5
frustration,19
disgusting,95
boredom,3
bored,21
insane,46
stupidity,66
bullshit,99
uncertain,44
displeased,0
uncomfortable,14
melancholy,0
overwhelmed,59
pessimistic,3
unhappy,5
upset,27
outrage,21
ass,117
damn,128
covidiot,19
terrify,2
terrified,18
terrifying,17
distrust,7
scare,84
scared,80
scaring,10
dread,1
failed,342
failed,342
failure,249
fuck,374
fucking,261
miserable,34
regret,31
shock,49
shocked,65
negligence,39
betrayed,2
cry,110
crying,96
idiot,83
idiots,96
selfish,58
upheaval,3
mess,65
crisis,1358
horrible,61
violence,264
abuse,102
rape,23
stupid,259
