words,ocurrences
panic,58
fear,483
sad,324
mental,480
mind,274
sorry,341
shame,247
hate,291
hell,363
bad,580
feel,670
feeling,222
shit,632
worst,432
worse,522
blame,247
lonely,23
chaos,74
mad,92
ruined,31
anxiety,150
stress,340
stressed,29
phobia,1
shame,247
hurt,96
disorder,69
loneliness,72
turmoil,4
anger,55
horror,23
rage,32
fate,14
nervous,17
restless,1
depression,104
grief,63
worry,192
worried,143
angst,5
depressed,24
suicide,74
suffer,159
suffering,193
uncertainty,39
uneasy,2
sadness,22
afraid,125
alone,298
suicidal,17
mood,28
tension,6
anxious,32
desperate,197
dismal,3
exhausted,29
insecure,11
distress,34
distressed,3
frustration,24
disgusting,545
boredom,5
bored,18
insane,68
stupidity,60
bullshit,153
uncertain,27
displeased,0
uncomfortable,24
melancholy,0
overwhelmed,52
pessimistic,6
unhappy,6
upset,41
outrage,47
ass,160
damn,212
covidiot,18
terrify,0
terrified,25
terrifying,62
distrust,14
scare,66
scared,112
scaring,5
dread,6
failed,276
failed,276
failure,347
fuck,1174
fucking,817
miserable,14
regret,22
shock,64
shocked,101
negligence,49
betrayed,14
cry,54
crying,37
idiot,108
idiots,101
selfish,73
upheaval,4
mess,112
crisis,852
horrible,100
violence,369
abuse,165
rape,19
stupid,284
