words,ocurrences
panic,94
fear,311
sad,185
mental,298
mind,254
sorry,252
shame,129
hate,145
hell,210
bad,482
feel,380
feeling,158
shit,369
worst,214
worse,300
blame,153
lonely,6
chaos,34
mad,68
ruined,27
anxiety,77
stress,71
stressed,15
phobia,1
shame,129
hurt,78
disorder,70
loneliness,23
turmoil,1
anger,20
horror,22
rage,13
fate,21
nervous,20
restless,3
depression,53
grief,44
worry,124
worried,102
angst,1
depressed,15
suicide,39
suffer,93
suffering,154
uncertainty,42
uneasy,1
sadness,4
afraid,99
alone,184
suicidal,9
mood,15
tension,4
anxious,27
desperate,62
dismal,3
exhausted,10
insecure,8
distress,20
distressed,6
frustration,9
disgusting,145
boredom,1
bored,6
insane,78
stupidity,68
bullshit,134
uncertain,22
displeased,0
uncomfortable,10
melancholy,1
overwhelmed,33
pessimistic,3
unhappy,8
upset,54
outrage,24
ass,155
damn,214
covidiot,110
terrify,0
terrified,13
terrifying,30
distrust,11
scare,47
scared,59
scaring,6
dread,0
failed,134
failed,134
failure,168
fuck,321
fucking,290
miserable,16
regret,30
shock,35
shocked,37
negligence,37
betrayed,6
cry,26
crying,35
idiot,110
idiots,90
selfish,110
upheaval,2
mess,55
crisis,590
horrible,44
violence,82
abuse,97
rape,16
stupid,277
