word,count
coronavirus,152553
covid19,66890
covid,59837
19,58464
people,30360
amp,23754
us,20573
new,17955
via,17861
pandemic,17711
trump,16784
cases,16738
help,16542
get,16115
home,15005
like,14139
time,14015
one,13633
need,13029
virus,12848
health,12843
news,12643
please,12596
stay,12252
world,11022
positive,10757
crisis,10121
would,9571
good,9507
know,9411
china,9279
work,9206
spread,9061
lockdown,8891
go,8625
government,8240
take,8212
due,8164
see,8120
even,8087
could,8082
day,7996
support,7681
going,7661
well,7640
still,7629
outbreak,7444
many,7276
says,7219
make,7206
today,7142
let,6827
may,6825
right,6815
country,6815
bill,6722
realdonaldtrump,6614
fight,6552
first,6541
re,6484
think,6451
care,6399
tests,6399
state,6354
deaths,6312
back,6274
social,6202
must,6202
workers,6095
also,6066
response,6049
test,5973
stop,5946
safe,5883
keep,5866
days,5855
president,5834
live,5820
testing,5792
read,5780
death,5748
way,5728
house,5632
000,5613
tested,5599
self,5584
great,5561
want,5527
everyone,5513
said,5453
really,5438
thank,5386
covid2019,5371
prince,5300
say,5298
much,5219
uk,5162
daily,5116
medical,5022
patients,5021
hospital,4976
india,4976
charles,4969
working,4956
public,4920
last,4860
symptoms,4833
hope,4790
times,4787
got,4785
free,4779
risk,4765
business,4761
amid,4722
every,4653
stimulus,4528
life,4496
god,4478
quarantine,4464
latest,4422
money,4392
corona,4381
update,4373
march,4352
family,4339
lives,4329
use,4316
2020,4301
deal,4164
confirmed,4106
man,4092
getting,4065
senate,4064
coronaviruslockdown,4030
thanks,3975
come,3963
call,3962
two,3906
year,3889
relief,3840
better,3837
information,3833
distancing,3794
stayhome,3792
emergency,3787
italy,3773
economy,3742
give,3742
package,3728
around,3703
best,3670
look,3653
trillion,3644
number,3644
real,3631
staff,3629
die,3601
made,3572
businesses,3567
week,3566
already,3552
needs,3552
love,3550
thing,3530
case,3494
never,3492
media,3484
together,3480
feel,3441
check,3389
global,3376
next,3360
ca,3327
america,3325
10,3311
video,3311
important,3310
essential,3304
york,3280
another,3275
total,3266
states,3266
ve,3266
watch,3258
done,3257
community,3237
hospitals,3227
doctors,3226
americans,3214
pay,3194
white,3191
protect,3176
weeks,3169
long,3163
share,3154
old,3144
open,3142
nhs,3142
put,3132
face,3114
sure,3105
things,3103
anyone,3094
food,3071
end,3059
updates,3052
save,3045
chinese,3045
data,3025
taking,2995
find,2992
infected,2990
online,2985
others,2984
25,2970
order,2970
sick,2964
making,2961
away,2954
job,2933
city,2921
without,2916
since,2914
county,2911
measures,2905
masks,2886
countries,2874
sign,2854
act,2839
coronaviruspandemic,2832
situation,2829
enough,2810
someone,2801
something,2800
dr,2794
trying,2788
local,2781
disease,2777
healthcare,2775
big,2766
breaking,2766
youtube,2738
person,2736
million,2725
yet,2723
app,2712
part,2705
shit,2675
follow,2671
full,2622
far,2608
place,2605
impact,2604
isolation,2600
national,2597
available,2593
gt,2588
economic,2585
might,2574
months,2543
coming,2529
post,2522
close,2501
died,2494
flu,2490
na,2488
soon,2482
rate,2481
services,2471
article,2454
hard,2451
hands,2450
officials,2445
american,2444
nothing,2440
slow,2435
aid,2434
years,2432
tell,2426
bad,2416
advice,2408
20,2405
oh,2401
always,2395
start,2393
ever,2391
lot,2385
leaders,2381
high,2366
show,2350
yes,2349
governor,2317
pm,2313
closed,2310
using,2302
least,2301
team,2300
govt,2294
system,2292
fuck,2291
across,2284
plan,2273
ll,2250
everything,2221
change,2216
friends,2214
hours,2210
join,2207
story,2198
power,2198
saying,2197
continue,2173
top,2168
gov,2168
numbers,2167
true,2165
vote,2152
small,2151
reporting,2148
service,2144
listen,2143
students,2130
reach,2119
employees,2114
resources,2114
message,2110
hit,2103
south,2092
travel,2088
spreading,2081
current,2068
maybe,2064
whole,2061
possible,2055
anything,2052
actually,2050
month,2049
21,2047
thought,2044
believe,2042
24,2040
socialdistancing,2027
companies,2022
human,2013
nurses,2009
doctor,2007
told,2006
little,2005
contact,2005
looking,1982
nyc,1972
report,1966
treatment,1965
families,1952
usa,1943
toll,1940
learn,1927
reported,1921
police,1920
safety,1919
spain,1916
provide,1912
shut,1910
