words,ocurrences
panic,1362
fear,1585
sad,1590
mental,1100
mind,1021
sorry,1139
shame,843
hate,980
hell,1254
bad,2408
feel,3436
feeling,907
shit,2664
worst,1593
worse,1647
blame,912
lonely,66
chaos,307
mad,421
ruined,108
anxiety,826
stress,675
stressed,168
phobia,7
shame,843
hurt,347
disorder,43
loneliness,77
turmoil,49
anger,112
horror,120
rage,58
fate,85
nervous,64
restless,61
depression,286
grief,150
worry,722
worried,882
angst,12
depressed,57
suicide,247
suffer,368
suffering,712
uncertainty,454
uneasy,13
sadness,57
afraid,436
alone,999
suicidal,19
mood,137
tension,37
anxious,244
desperate,278
dismal,13
exhausted,68
insecure,27
distress,98
distressed,54
frustration,49
disgusting,559
boredom,92
bored,310
insane,335
stupidity,392
bullshit,493
uncertain,374
displeased,3
uncomfortable,46
melancholy,3
overwhelmed,337
pessimistic,16
unhappy,16
upset,150
outrage,94
ass,1067
damn,1318
covidiot,227
terrify,4
terrified,111
terrifying,267
distrust,17
scare,338
scared,613
scaring,43
dread,23
failed,735
failed,735
failure,783
fuck,2271
fucking,1879
miserable,58
regret,126
shock,305
shocked,167
negligence,195
betrayed,26
cry,203
crying,222
idiot,854
idiots,523
selfish,453
upheaval,34
mess,321
crisis,10119
horrible,365
violence,240
abuse,292
rape,24
stupid,1507
