words,ocurrences
panic,79
fear,483
sad,260
mental,387
mind,225
sorry,219
shame,188
hate,254
hell,216
bad,598
feel,620
feeling,272
shit,418
worst,431
worse,410
blame,265
lonely,14
chaos,59
mad,65
ruined,27
anxiety,174
stress,159
stressed,44
phobia,5
shame,188
hurt,103
disorder,34
loneliness,21
turmoil,7
anger,58
horror,53
rage,18
fate,20
nervous,35
restless,3
depression,130
grief,78
worry,193
worried,157
angst,3
depressed,23
suicide,70
suffer,94
suffering,202
uncertainty,96
uneasy,5
sadness,24
afraid,100
alone,203
suicidal,10
mood,26
tension,5
anxious,28
desperate,47
dismal,3
exhausted,26
insecure,3
distress,41
distressed,3
frustration,38
disgusting,141
boredom,9
bored,18
insane,170
stupidity,85
bullshit,141
uncertain,25
displeased,0
uncomfortable,19
melancholy,0
overwhelmed,43
pessimistic,6
unhappy,4
upset,37
outrage,50
ass,173
damn,234
covidiot,47
terrify,1
terrified,21
terrifying,29
distrust,17
scare,64
scared,102
scaring,4
dread,8
failed,258
failed,258
failure,258
fuck,402
fucking,333
miserable,15
regret,19
shock,66
shocked,56
negligence,57
betrayed,3
cry,52
crying,39
idiot,162
idiots,128
selfish,85
upheaval,6
mess,119
crisis,1067
horrible,92
violence,244
abuse,110
rape,59
stupid,358
