words,ocurrences
panic,155
fear,714
sad,3583
mental,833
mind,441
sorry,450
shame,515
hate,331
hell,434
bad,909
feel,931
feeling,367
shit,721
worst,538
worse,583
blame,367
lonely,38
chaos,89
mad,107
ruined,60
anxiety,183
stress,304
stressed,60
phobia,2
shame,515
hurt,118
disorder,52
loneliness,63
turmoil,23
anger,37
horror,42
rage,45
fate,27
nervous,33
restless,2
depression,115
grief,80
worry,276
worried,341
angst,7
depressed,21
suicide,99
suffer,212
suffering,366
uncertainty,173
uneasy,6
sadness,51
afraid,285
alone,541
suicidal,13
mood,49
tension,13
anxious,56
desperate,95
dismal,10
exhausted,32
insecure,11
distress,46
distressed,6
frustration,51
disgusting,139
boredom,11
bored,38
insane,81
stupidity,78
bullshit,218
uncertain,67
displeased,2
uncomfortable,17
melancholy,0
overwhelmed,97
pessimistic,7
unhappy,10
upset,70
outrage,40
ass,227
damn,442
covidiot,31
terrify,5
terrified,22
terrifying,42
distrust,36
scare,96
scared,183
scaring,13
dread,20
failed,438
failed,438
failure,555
fuck,779
fucking,525
miserable,35
regret,32
shock,120
shocked,79
negligence,97
betrayed,8
cry,85
crying,98
idiot,184
idiots,153
selfish,87
upheaval,6
mess,180
crisis,1712
horrible,152
violence,174
abuse,111
rape,20
stupid,357
