words,ocurrences
panic,540
fear,824
sad,233
mental,278
mind,304
sorry,265
shame,166
hate,175
hell,292
bad,660
feel,458
feeling,166
shit,489
worst,282
worse,424
blame,325
lonely,10
chaos,118
mad,93
ruined,26
anxiety,104
stress,139
stressed,36
phobia,1
shame,166
hurt,80
disorder,51
loneliness,17
turmoil,11
anger,20
horror,26
rage,35
fate,22
nervous,32
restless,0
depression,52
grief,39
worry,214
worried,281
angst,2
depressed,17
suicide,57
suffer,96
suffering,140
uncertainty,175
uneasy,0
sadness,9
afraid,131
alone,246
suicidal,9
mood,16
tension,9
anxious,23
desperate,65
dismal,2
exhausted,18
insecure,3
distress,21
distressed,0
frustration,12
disgusting,123
boredom,3
bored,17
insane,111
stupidity,91
bullshit,181
uncertain,54
displeased,1
uncomfortable,15
melancholy,1
overwhelmed,33
pessimistic,6
unhappy,11
upset,35
outrage,23
ass,151
damn,227
covidiot,60
terrify,3
terrified,42
terrifying,15
distrust,25
scare,216
scared,103
scaring,25
dread,3
failed,266
failed,266
failure,319
fuck,449
fucking,334
miserable,18
regret,19
shock,54
shocked,66
negligence,23
betrayed,7
cry,81
crying,60
idiot,144
idiots,130
selfish,109
upheaval,1
mess,86
crisis,660
horrible,57
violence,290
abuse,85
rape,9
stupid,382
