words,ocurrences
panic,685
fear,1994
sad,2536
mental,2035
mind,1400
sorry,1288
shame,1226
hate,1082
hell,1507
bad,3129
feel,2992
feeling,900
shit,2470
worst,1899
worse,2283
blame,1636
lonely,118
chaos,263
mad,419
ruined,130
anxiety,1005
stress,890
stressed,162
phobia,4
shame,1226
hurt,463
disorder,91
loneliness,117
turmoil,58
anger,186
horror,184
rage,99
fate,146
nervous,111
restless,31
depression,691
grief,253
worry,808
worried,1010
angst,17
depressed,62
suicide,1787
suffer,590
suffering,961
uncertainty,544
uneasy,18
sadness,91
afraid,576
alone,1430
suicidal,65
mood,203
tension,85
anxious,179
desperate,356
dismal,24
exhausted,66
insecure,62
distress,313
distressed,36
frustration,60
disgusting,623
boredom,85
bored,256
insane,331
stupidity,481
bullshit,565
uncertain,446
displeased,0
uncomfortable,136
melancholy,6
overwhelmed,290
pessimistic,20
unhappy,30
upset,167
outrage,170
ass,1092
damn,1352
covidiot,408
terrify,2
terrified,121
terrifying,199
distrust,28
scare,267
scared,493
scaring,26
dread,26
failed,1819
failed,1819
failure,1164
fuck,2144
fucking,1922
miserable,88
regret,133
shock,343
shocked,243
negligence,453
betrayed,20
cry,245
crying,250
idiot,1040
idiots,575
selfish,466
upheaval,29
mess,320
crisis,12712
horrible,465
violence,1002
abuse,732
rape,73
stupid,1887
