words,ocurrences
panic,379
fear,1410
sad,999
mental,1280
mind,923
sorry,726
shame,693
hate,637
hell,628
bad,1908
feel,1721
feeling,614
shit,1419
worst,1837
worse,1297
blame,1315
lonely,51
chaos,249
mad,230
ruined,149
anxiety,457
stress,573
stressed,93
phobia,7
shame,693
hurt,256
disorder,67
loneliness,112
turmoil,64
anger,104
horror,98
rage,67
fate,50
nervous,75
restless,8
depression,283
grief,115
worry,629
worried,617
angst,6
depressed,39
suicide,169
suffer,366
suffering,663
uncertainty,373
uneasy,9
sadness,28
afraid,328
alone,683
suicidal,16
mood,66
tension,44
anxious,133
desperate,150
dismal,19
exhausted,76
insecure,81
distress,111
distressed,28
frustration,42
disgusting,235
boredom,20
bored,110
insane,164
stupidity,171
bullshit,381
uncertain,192
displeased,3
uncomfortable,66
melancholy,0
overwhelmed,135
pessimistic,10
unhappy,17
upset,93
outrage,81
ass,436
damn,582
covidiot,37
terrify,7
terrified,77
terrifying,124
distrust,21
scare,236
scared,317
scaring,33
dread,15
failed,1158
failed,1158
failure,697
fuck,980
fucking,890
miserable,41
regret,187
shock,241
shocked,171
negligence,160
betrayed,19
cry,126
crying,126
idiot,348
idiots,375
selfish,142
upheaval,82
mess,318
crisis,8223
horrible,188
violence,738
abuse,380
rape,98
stupid,825
