words,ocurrences
panic,101
fear,503
sad,233
mental,325
mind,229
sorry,237
shame,122
hate,174
hell,202
bad,518
feel,513
feeling,152
shit,380
worst,247
worse,352
blame,193
lonely,5
chaos,90
mad,55
ruined,151
anxiety,107
stress,116
stressed,21
phobia,10
shame,122
hurt,81
disorder,26
loneliness,18
turmoil,9
anger,269
horror,24
rage,10
fate,15
nervous,21
restless,0
depression,40
grief,35
worry,121
worried,110
angst,3
depressed,13
suicide,42
suffer,77
suffering,350
uncertainty,27
uneasy,2
sadness,8
afraid,94
alone,197
suicidal,7
mood,12
tension,13
anxious,18
desperate,36
dismal,7
exhausted,21
insecure,6
distress,28
distressed,0
frustration,273
disgusting,135
boredom,1
bored,7
insane,90
stupidity,100
bullshit,138
uncertain,12
displeased,0
uncomfortable,11
melancholy,0
overwhelmed,86
pessimistic,2
unhappy,3
upset,23
outrage,15
ass,159
damn,176
covidiot,26
terrify,1
terrified,25
terrifying,17
distrust,15
scare,70
scared,85
scaring,4
dread,5
failed,188
failed,188
failure,337
fuck,264
fucking,233
miserable,14
regret,26
shock,55
shocked,50
negligence,41
betrayed,3
cry,33
crying,36
idiot,123
idiots,131
selfish,129
upheaval,3
mess,56
crisis,773
horrible,47
violence,128
abuse,75
rape,15
stupid,347
