words,ocurrences
panic,175
fear,446
sad,684
mental,590
mind,371
sorry,420
shame,239
hate,321
hell,475
bad,874
feel,879
feeling,227
shit,691
worst,455
worse,524
blame,380
lonely,41
chaos,71
mad,119
ruined,69
anxiety,263
stress,189
stressed,34
phobia,1
shame,239
hurt,116
disorder,47
loneliness,39
turmoil,10
anger,65
horror,53
rage,33
fate,28
nervous,30
restless,1
depression,109
grief,75
worry,244
worried,188
angst,4
depressed,25
suicide,97
suffer,161
suffering,365
uncertainty,104
uneasy,4
sadness,25
afraid,154
alone,413
suicidal,9
mood,23
tension,16
anxious,34
desperate,121
dismal,11
exhausted,57
insecure,19
distress,28
distressed,5
frustration,183
disgusting,154
boredom,20
bored,29
insane,187
stupidity,124
bullshit,204
uncertain,49
displeased,2
uncomfortable,12
melancholy,1
overwhelmed,65
pessimistic,4
unhappy,14
upset,79
outrage,93
ass,257
damn,372
covidiot,34
terrify,2
terrified,26
terrifying,47
distrust,22
scare,85
scared,119
scaring,13
dread,7
failed,405
failed,405
failure,545
fuck,860
fucking,583
miserable,22
regret,35
shock,80
shocked,91
negligence,65
betrayed,12
cry,93
crying,100
idiot,180
idiots,203
selfish,156
upheaval,5
mess,281
crisis,1104
horrible,105
violence,169
abuse,98
rape,19
stupid,470
