words,ocurrences
panic,83
fear,422
sad,218
mental,522
mind,315
sorry,183
shame,190
hate,436
hell,243
bad,578
feel,491
feeling,161
shit,480
worst,334
worse,418
blame,270
lonely,1
chaos,43
mad,69
ruined,111
anxiety,115
stress,145
stressed,25
phobia,4
shame,190
hurt,86
disorder,15
loneliness,21
turmoil,9
anger,51
horror,29
rage,10
fate,19
nervous,24
restless,0
depression,87
grief,38
worry,187
worried,170
angst,1
depressed,13
suicide,44
suffer,87
suffering,273
uncertainty,50
uneasy,3
sadness,18
afraid,111
alone,215
suicidal,3
mood,24
tension,9
anxious,33
desperate,99
dismal,3
exhausted,31
insecure,4
distress,41
distressed,11
frustration,13
disgusting,99
boredom,1
bored,28
insane,76
stupidity,67
bullshit,134
uncertain,23
displeased,0
uncomfortable,11
melancholy,0
overwhelmed,38
pessimistic,4
unhappy,7
upset,23
outrage,37
ass,142
damn,181
covidiot,25
terrify,3
terrified,29
terrifying,34
distrust,7
scare,91
scared,80
scaring,13
dread,5
failed,249
failed,249
failure,172
fuck,442
fucking,315
miserable,31
regret,38
shock,65
shocked,70
negligence,66
betrayed,6
cry,44
crying,49
idiot,132
idiots,88
selfish,61
upheaval,1833
mess,61
crisis,1085
horrible,50
violence,151
abuse,80
rape,15
stupid,295
