words,ocurrences
panic,203
fear,905
sad,1145
mental,1247
mind,877
sorry,956
shame,643
hate,683
hell,1096
bad,2611
feel,1734
feeling,635
shit,2097
worst,1212
worse,1221
blame,480
lonely,55
chaos,161
mad,289
ruined,73
anxiety,346
stress,400
stressed,120
phobia,8
shame,643
hurt,260
disorder,65
loneliness,80
turmoil,39
anger,57
horror,107
rage,76
fate,83
nervous,52
restless,4
depression,223
grief,115
worry,565
worried,742
angst,1
depressed,36
suicide,176
suffer,313
suffering,503
uncertainty,234
uneasy,12
sadness,35
afraid,256
alone,715
suicidal,19
mood,88
tension,107
anxious,67
desperate,161
dismal,16
exhausted,118
insecure,12
distress,63
distressed,12
frustration,30
disgusting,362
boredom,7
bored,38
insane,245
stupidity,243
bullshit,552
uncertain,139
displeased,1
uncomfortable,29
melancholy,1
overwhelmed,192
pessimistic,15
unhappy,15
upset,132
outrage,44
ass,823
damn,1312
covidiot,105
terrify,4
terrified,47
terrifying,248
distrust,25
scare,192
scared,254
scaring,20
dread,25
failed,861
failed,861
failure,624
fuck,1541
fucking,1355
miserable,54
regret,52
shock,151
shocked,215
negligence,112
betrayed,13
cry,258
crying,222
idiot,691
idiots,444
selfish,230
upheaval,11
mess,311
crisis,2643
horrible,278
violence,296
abuse,170
rape,23
stupid,1352
