words,ocurrences
panic,49
fear,294
sad,188
mental,230
mind,215
sorry,220
shame,111
hate,128
hell,191
bad,455
feel,340
feeling,146
shit,319
worst,229
worse,248
blame,151
lonely,8
chaos,35
mad,57
ruined,130
anxiety,68
stress,76
stressed,10
phobia,5
shame,111
hurt,55
disorder,18
loneliness,15
turmoil,3
anger,17
horror,26
rage,9
fate,11
nervous,22
restless,0
depression,46
grief,49
worry,115
worried,95
angst,1
depressed,6
suicide,51
suffer,77
suffering,172
uncertainty,36
uneasy,2
sadness,39
afraid,92
alone,177
suicidal,2
mood,10
tension,5
anxious,6
desperate,47
dismal,5
exhausted,9
insecure,5
distress,32
distressed,2
frustration,8
disgusting,74
boredom,1
bored,4
insane,69
stupidity,76
bullshit,155
uncertain,22
displeased,2
uncomfortable,8
melancholy,0
overwhelmed,35
pessimistic,0
unhappy,1
upset,25
outrage,15
ass,110
damn,146
covidiot,52
terrify,1
terrified,20
terrifying,10
distrust,13
scare,48
scared,74
scaring,6
dread,4
failed,127
failed,127
failure,245
fuck,267
fucking,234
miserable,25
regret,22
shock,22
shocked,28
negligence,25
betrayed,5
cry,42
crying,25
idiot,196
idiots,104
selfish,117
upheaval,3
mess,58
crisis,451
horrible,51
violence,79
abuse,66
rape,3
stupid,279
