words,ocurrences
panic,658
fear,880
sad,153
mental,186
mind,229
sorry,207
shame,96
hate,168
hell,242
bad,566
feel,383
feeling,152
shit,504
worst,273
worse,367
blame,429
lonely,3
chaos,87
mad,70
ruined,27
anxiety,72
stress,71
stressed,17
phobia,0
shame,96
hurt,101
disorder,19
loneliness,7
turmoil,4
anger,27
horror,17
rage,23
fate,25
nervous,57
restless,1
depression,28
grief,22
worry,178
worried,209
angst,2
depressed,5
suicide,31
suffer,82
suffering,106
uncertainty,53
uneasy,2
sadness,3
afraid,102
alone,184
suicidal,7
mood,29
tension,6
anxious,37
desperate,26
dismal,1
exhausted,33
insecure,5
distress,24
distressed,0
frustration,5
disgusting,58
boredom,1
bored,8
insane,61
stupidity,91
bullshit,206
uncertain,21
displeased,1
uncomfortable,9
melancholy,0
overwhelmed,28
pessimistic,5
unhappy,7
upset,33
outrage,14
ass,128
damn,175
covidiot,17
terrify,0
terrified,24
terrifying,21
distrust,2
scare,221
scared,104
scaring,20
dread,8
failed,257
failed,257
failure,162
fuck,480
fucking,283
miserable,12
regret,19
shock,29
shocked,61
negligence,19
betrayed,5
cry,29
crying,27
idiot,138
idiots,149
selfish,129
upheaval,0
mess,74
crisis,362
horrible,52
violence,206
abuse,52
rape,9
stupid,373
