word,count
coronavirus,155756
covid19,87879
covid,77831
19,75235
people,30338
amp,28638
trump,25010
us,24638
new,22982
cases,22324
pandemic,21089
support,21056
via,20308
easter,17044
deaths,17008
news,16933
one,15518
like,15455
world,15405
china,14621
virus,14232
get,14185
time,13818
lockdown,13457
last,12953
home,12726
health,12632
realdonaldtrump,12061
would,11945
could,11395
death,11225
need,11094
government,11036
uk,10490
help,10481
officials,10401
crisis,10224
know,10183
please,10122
many,9658
see,9221
country,9102
usps,9049
good,8890
000,8784
deliver,8592
delivered,8591
day,8524
stay,8520
even,8394
copy,8281
patients,8267
signing,8256
go,8240
says,8145
still,7965
may,7848
response,7839
fight,7574
today,7554
spread,7513
hospital,7507
work,7443
going,7419
take,7381
positive,7335
due,7315
first,7293
think,7285
let,7212
well,7096
back,7066
care,7027
state,6942
make,6880
right,6875
also,6803
times,6766
way,6745
testing,6686
said,6565
india,6535
workers,6389
lives,6191
life,6189
live,6165
great,6159
read,6081
say,6002
much,5966
re,5919
daily,5827
president,5763
really,5758
outbreak,5718
hope,5696
social,5683
total,5679
everyone,5627
happy,5564
every,5557
2020,5548
10,5521
stop,5521
died,5482
want,5466
god,5447
thank,5435
number,5424
keep,5384
must,5368
amid,5359
nhs,5298
test,5277
family,5258
april,4970
safe,4908
public,4906
thanks,4844
days,4806
sunday,4753
got,4701
never,4667
fauci,4659
americans,4655
latest,4605
toll,4567
media,4548
year,4543
stayhome,4527
medical,4516
confirmed,4473
quarantine,4437
corona,4436
america,4428
countries,4382
global,4376
states,4376
die,4359
better,4294
come,4290
york,4253
made,4242
data,4238
economy,4208
look,4162
chinese,4152
use,4107
ve,4104
two,4100
boris,4089
20,4071
12,4057
around,4044
money,4024
another,4012
week,3974
johnson,3947
food,3945
best,3912
post,3904
dr,3901
tested,3894
man,3893
vaccine,3890
staff,3886
case,3886
working,3883
doctors,3871
long,3852
real,3840
give,3814
protect,3808
already,3804
weeks,3801
reported,3765
since,3744
ppe,3718
love,3712
update,3711
without,3703
free,3654
face,3624
watch,3622
end,3595
risk,3594
video,3587
business,3583
getting,3580
million,3562
thing,3556
done,3556
distancing,3540
using,3522
ca,3510
far,3495
italy,3487
tests,3469
report,3464
years,3456
covid_19,3440
app,3439
youtube,3437
show,3417
govt,3384
needs,3365
yet,3355
american,3329
anyone,3308
numbers,3290
put,3268
story,3258
next,3237
things,3230
call,3219
usa,3172
masks,3158
ever,3156
disease,3152
article,3149
police,3141
house,3137
infected,3130
plan,3122
something,3111
together,3109
updates,3106
away,3104
save,3099
share,3094
coming,3062
bbc,3055
big,3051
hospitals,3048
pm,3031
check,3023
community,3010
flu,3009
job,3006
find,2993
hard,2986
others,2976
sure,2968
rate,2950
enough,2945
true,2939
nothing,2930
trying,2917
wuhan,2913
hit,2913
old,2891
top,2873
always,2866
making,2847
part,2837
place,2818
believe,2795
