words,ocurrences
panic,1222
fear,700
sad,158
mental,54
mind,139
sorry,169
shame,75
hate,107
hell,221
bad,851
feel,348
feeling,118
shit,406
worst,482
worse,737
blame,330
lonely,11
chaos,177
mad,79
ruined,15
anxiety,121
stress,46
stressed,22
phobia,1
shame,75
hurt,116
disorder,8
loneliness,0
turmoil,25
anger,18
horror,27
rage,7
fate,13
nervous,36
restless,2
depression,19
grief,3
worry,346
worried,555
angst,2
depressed,5
suicide,7
suffer,80
suffering,168
uncertainty,45
uneasy,3
sadness,2
afraid,165
alone,115
suicidal,4
mood,13
tension,5
anxious,46
desperate,52
dismal,2
exhausted,4
insecure,0
distress,20
distressed,0
frustration,6
disgusting,68
boredom,0
bored,15
insane,53
stupidity,48
bullshit,61
uncertain,10
displeased,0
uncomfortable,5
melancholy,0
overwhelmed,31
pessimistic,2
unhappy,4
upset,24
outrage,18
ass,149
damn,180
covidiot,0
terrify,3
terrified,27
terrifying,37
distrust,14
scare,347
scared,241
scaring,43
dread,5
failed,87
failed,87
failure,125
fuck,277
fucking,247
miserable,11
regret,13
shock,85
shocked,28
negligence,19
betrayed,3
cry,31
crying,25
idiot,140
idiots,88
selfish,26
upheaval,5
mess,80
crisis,1319
horrible,91
violence,78
abuse,16
rape,5
stupid,242
