words,ocurrences
panic,115
fear,578
sad,651
mental,449
mind,337
sorry,392
shame,265
hate,324
hell,363
bad,932
feel,886
feeling,434
shit,765
worst,676
worse,645
blame,588
lonely,33
chaos,106
mad,112
ruined,36
anxiety,143
stress,188
stressed,44
phobia,1
shame,265
hurt,96
disorder,20
loneliness,34
turmoil,11
anger,90
horror,54
rage,33
fate,20
nervous,32
restless,3
depression,117
grief,90
worry,263
worried,310
angst,15
depressed,30
suicide,95
suffer,147
suffering,265
uncertainty,93
uneasy,9
sadness,43
afraid,174
alone,350
suicidal,12
mood,52
tension,7
anxious,48
desperate,141
dismal,9
exhausted,31
insecure,11
distress,39
distressed,4
frustration,70
disgusting,197
boredom,6
bored,39
insane,97
stupidity,96
bullshit,206
uncertain,68
displeased,1
uncomfortable,24
melancholy,1
overwhelmed,105
pessimistic,6
unhappy,15
upset,48
outrage,45
ass,219
damn,433
covidiot,55
terrify,4
terrified,16
terrifying,45
distrust,19
scare,113
scared,124
scaring,11
dread,12
failed,475
failed,475
failure,391
fuck,788
fucking,549
miserable,15
regret,31
shock,62
shocked,96
negligence,117
betrayed,20
cry,57
crying,58
idiot,209
idiots,157
selfish,144
upheaval,10
mess,190
crisis,1204
horrible,121
violence,150
abuse,111
rape,19
stupid,498
