words,ocurrences
panic,506
fear,1892
sad,1576
mental,2120
mind,1293
sorry,1105
shame,941
hate,983
hell,1016
bad,2741
feel,2546
feeling,801
shit,1857
worst,1803
worse,1754
blame,1386
lonely,62
chaos,291
mad,311
ruined,140
anxiety,985
stress,888
stressed,185
phobia,5
shame,941
hurt,358
disorder,60
loneliness,125
turmoil,50
anger,254
horror,168
rage,155
fate,119
nervous,81
restless,19
depression,702
grief,254
worry,776
worried,857
angst,7
depressed,104
suicide,446
suffer,419
suffering,1064
uncertainty,553
uneasy,15
sadness,83
afraid,458
alone,1175
suicidal,29
mood,169
tension,87
anxious,148
desperate,337
dismal,48
exhausted,55
insecure,51
distress,169
distressed,77
frustration,79
disgusting,441
boredom,41
bored,130
insane,244
stupidity,307
bullshit,579
uncertain,302
displeased,6
uncomfortable,67
melancholy,6
overwhelmed,251
pessimistic,24
unhappy,33
upset,180
outrage,183
ass,701
damn,833
covidiot,157
terrify,4
terrified,125
terrifying,115
distrust,24
scare,197
scared,455
scaring,20
dread,16
failed,1884
failed,1884
failure,1219
fuck,1454
fucking,1300
miserable,58
regret,248
shock,282
shocked,246
negligence,243
betrayed,35
cry,207
crying,220
idiot,634
idiots,439
selfish,306
upheaval,16
mess,418
crisis,12651
horrible,384
violence,734
abuse,732
rape,65
stupid,1334
