words,ocurrences
panic,39
fear,314
sad,161
mental,205
mind,184
sorry,154
shame,108
hate,104
hell,169
bad,413
feel,323
feeling,111
shit,268
worst,197
worse,296
blame,224
lonely,6
chaos,27
mad,33
ruined,16
anxiety,57
stress,104
stressed,12
phobia,2
shame,108
hurt,44
disorder,34
loneliness,8
turmoil,6
anger,20
horror,12
rage,17
fate,7
nervous,19
restless,1
depression,29
grief,33
worry,130
worried,373
angst,0
depressed,3
suicide,36
suffer,68
suffering,176
uncertainty,38
uneasy,0
sadness,9
afraid,66
alone,153
suicidal,1
mood,21
tension,4
anxious,10
desperate,18
dismal,3
exhausted,12
insecure,5
distress,17
distressed,6
frustration,6
disgusting,136
boredom,1
bored,7
insane,68
stupidity,42
bullshit,91
uncertain,18
displeased,0
uncomfortable,9
melancholy,0
overwhelmed,110
pessimistic,8
unhappy,7
upset,16
outrage,15
ass,106
damn,128
covidiot,33
terrify,1
terrified,6
terrifying,12
distrust,7
scare,44
scared,49
scaring,1
dread,3
failed,110
failed,110
failure,115
fuck,272
fucking,176
miserable,12
regret,24
shock,43
shocked,44
negligence,27
betrayed,3
cry,31
crying,37
idiot,73
idiots,76
selfish,71
upheaval,7
mess,61
crisis,486
horrible,37
violence,257
abuse,55
rape,11
stupid,213
