words,ocurrences
panic,182
fear,459
sad,441
mental,664
mind,426
sorry,301
shame,311
hate,427
hell,339
bad,795
feel,812
feeling,252
shit,556
worst,559
worse,457
blame,451
lonely,38
chaos,136
mad,90
ruined,68
anxiety,193
stress,207
stressed,40
phobia,11
shame,311
hurt,103
disorder,43
loneliness,24
turmoil,10
anger,78
horror,81
rage,23
fate,26
nervous,38
restless,2
depression,115
grief,76
worry,236
worried,265
angst,2
depressed,36
suicide,68
suffer,139
suffering,390
uncertainty,94
uneasy,4
sadness,11
afraid,160
alone,234
suicidal,6
mood,22
tension,9
anxious,208
desperate,74
dismal,14
exhausted,31
insecure,9
distress,31
distressed,3
frustration,20
disgusting,154
boredom,14
bored,34
insane,87
stupidity,98
bullshit,192
uncertain,55
displeased,1
uncomfortable,16
melancholy,1
overwhelmed,76
pessimistic,10
unhappy,6
upset,42
outrage,31
ass,199
damn,229
covidiot,22
terrify,0
terrified,26
terrifying,42
distrust,52
scare,299
scared,171
scaring,9
dread,3
failed,639
failed,639
failure,548
fuck,454
fucking,424
miserable,62
regret,46
shock,57
shocked,68
negligence,114
betrayed,8
cry,61
crying,71
idiot,158
idiots,139
selfish,59
upheaval,3
mess,113
crisis,1647
horrible,71
violence,339
abuse,169
rape,26
stupid,385
