word,count
covid,91732
19,81200
covid19,49600
coronavirus,46206
vaccine,20157
cases,19177
new,18360
amp,18330
people,18274
pandemic,16705
us,11688
health,11328
get,11089
trump,9739
one,9325
news,9062
deaths,8642
via,8155
like,7956
would,7042
help,6955
time,6940
moderna,6938
today,6795
need,6672
please,6412
year,6401
virus,6352
2020,6243
positive,5808
day,5775
know,5702
good,5680
still,5468
could,5388
many,5338
see,5245
work,5234
home,5224
due,5207
take,5205
state,5068
first,5049
care,5048
world,5045
mask,5018
says,4953
testing,4895
dr,4852
go,4763
government,4736
test,4721
even,4617
well,4584
back,4524
vaccines,4508
china,4488
lockdown,4482
spread,4475
thank,4423
30,4381
death,4340
read,4310
going,4304
restrictions,4288
safe,4282
monday,4203
000,4189
said,4172
may,4075
make,4023
atlas,4014
public,3990
stay,3979
also,3964
week,3887
re,3870
last,3840
since,3839
use,3770
patients,3722
think,3689
hope,3676
county,3670
data,3646
realdonaldtrump,3637
days,3632
right,3631
americans,3612
christmas,3571
god,3533
support,3531
much,3508
let,3497
surge,3473
emergency,3460
tested,3456
want,3435
say,3433
scott,3387
country,3366
keep,3345
latest,3340
update,3325
really,3312
way,3294
million,3237
months,3217
everyone,3188
10,3134
two,3134
long,3131
december,3103
live,3101
thanksgiving,3088
next,3078
business,3077
great,3062
got,3061
november,3047
report,3016
number,3012
masks,3010
total,3009
rate,2954
reported,2925
hospital,2914
stop,2912
study,2909
family,2874
relief,2860
another,2859
tests,2857
life,2849
risk,2831
impact,2817
must,2792
uk,2738
every,2730
post,2712
free,2706
social,2703
11,2685
case,2679
wear,2674
workers,2669
high,2656
fda,2635
look,2622
died,2621
getting,2618
global,2611
never,2598
thanks,2597
numbers,2565
school,2560
end,2547
community,2523
president,2502
response,2496
100,2490
schools,2477
better,2430
resigns,2423
lives,2418
around,2410
results,2405
working,2386
watch,2368
12,2341
daily,2328
crisis,2325
years,2320
flu,2306
weeks,2300
made,2285
hospitals,2271
face,2263
medical,2238
soon,2233
house,2231
recovery,2216
reports,2214
disease,2203
effective,2197
biden,2197
outbreak,2185
coming,2176
research,2174
economy,2173
states,2166
open,2165
america,2165
businesses,2152
adviser,2144
come,2122
important,2121
approval,2109
real,2108
nothing,2108
science,2104
team,2102
start,2095
person,2095
find,2081
infections,2072
times,2071
travel,2071
india,2054
oh,2051
cnn,2033
give,2024
already,2020
holiday,2009
part,2004
staff,1981
best,1981
children,1973
students,1972
top,1968
job,1963
yet,1962
ca,1952
amid,1950
local,1947
2021,1945
continue,1935
full,1928
safety,1927
learn,1926
month,1919
second,1915
ve,1910
media,1906
healthcare,1895
lost,1893
available,1893
die,1887
ever,1874
money,1874
nov,1873
economic,1867
negative,1853
online,1852
check,1842
information,1842
without,1839
done,1834
fight,1828
put,1822
severe,1804
administration,1803
game,1801
gov,1791
protect,1790
show,1782
breaking,1777
party,1776
20,1771
love,1770
thing,1764
ask,1762
across,1760
early,1755
needs,1754
system,1746
per,1742
something,1738
special,1737
food,1731
city,1731
infection,1725
canada,1718
authorization,1718
sure,1706
confirmed,1706
hospitalizations,1705
plan,1700
symptoms,1694
call,1691
control,1683
infected,1672
measures,1672
bad,1671
others,1668
anyone,1667
election,1662
big,1662
vote,1656
national,1653
officials,1650
hard,1647
94,1638
fauci,1631
small,1630
story,1621
man,1618
updates,1609
season,1609
away,1606
far,1598
three,1585
join,1582
contact,1578
believe,1577
record,1575
including,1572
someone,1559
place,1553
market,1551
things,1549
nfl,1548
trial,1548
white,1547
hit,1547
dec,1542
american,1538
women,1535
governor,1534
taking,1529
shows,1522
wearing,1520
experts,1517
shit,1508
article,1508
follow,1495
rules,1495
play,1487
close,1482
corona,1473
yes,1469
despite,1463
cdc,1461
sick,1451
california,1451
active,1448
gt,1447
order,1442
wait,1435
doctor,1425
set,1424
enough,1421
gop,1420
making,1420
rise,1413
quarantine,1408
visit,1408
video,1405
able,1399
share,1385
nhs,1380
march,1380
least,1379
old,1377
likely,1376
might,1373
dead,1372
increase,1369
13,1368
winter,1368
families,1368
lot,1363
tell,1361
tomorrow,1359
analysis,1351
weekend,1346
services,1341
everything,1339
pm,1339
normal,1337
related,1335
feel,1332
gets,1329
according,1329
york,1321
population,1321
usa,1319
save,1318
less,1311
change,1310
countries,1309
wave,1308
senate,1305
thread,1301
england,1300
saying,1295
trying,1293
actually,1292
together,1289
efficacy,1288
bill,1285
24,1282
almost,1281
the,1275
eu,1274
distancing,1271
ll,1271
always,1271
looking,1269
point,1269
future,1264
based,1263
meeting,1260
group,1257
mean,1253
in,1249
south,1248
force,1243
situation,1242
found,1239
hours,1238
apply,1237
following,1235
fuck,1233
remember,1232
plans,1229
wearamask,1225
used,1223
minister,1216
link,1216
pfizer,1211
united,1208
current,1204
members,1201
finally,1198
immunity,1197
told,1197
worse,1189
within,1186
14,1184
little,1183
term,1181
icu,1180
true,1180
continues,1178
company,1178
covidvaccine,1178
na,1174
kids,1172
ravens,1168
among,1161
possible,1156
past,1156
patient,1150
doctors,1150
fucking,1143
maybe,1141
millions,1137
reporting,1136
act,1130
anything,1126
education,1126
called,1121
source,1118
line,1115
sunday,1114
app,1113
seen,1112
human,1111
list,1104
treatment,1104
friday,1101
pass,1100
comes,1099
federal,1098
dying,1090
serious,1089
rates,1088
fear,1085
using,1083
effects,1081
hear,1079
hands,1073
sign,1073
cause,1069
vaccination,1069
issues,1061
congress,1059
self,1058
ago,1058
different,1054
nurse,1054
50,1053
pay,1052
healthy,1051
lockdowns,1048
boris,1048
especially,1041
access,1041
provide,1041
govt,1038
fact,1036
thought,1034
needed,1032
thousands,1032
europe,1031
leaders,1023
etc,1022
friends,1018
spike,1018
officialplt,1012
nation,1009
critical,1003
european,1003
recovered,1000
listen,997
office,996
key,996
29,996
highest,992
leave,990
chinese,990
joebiden,987
given,984
florida,983
virtual,983
toll,982
residents,981
become,979
black,978
wednesday,978
info,977
ready,977
effect,976
announced,974
area,967
stimulus,967
task,964
evidence,962
absolutely,955
morning,954
means,952
instead,951
program,949
makes,949
industry,947
wo,947
15,946
seriously,946
wrong,946
understand,940
third,939
north,938
anti,935
closed,934
recent,934
spreading,933
result,931
air,930
sars,928
service,927
university,926
sad,926
baby,923
discuss,923
level,922
rt,921
amazing,921
additional,920
else,919
guidelines,919
prevent,919
non,917
department,916
australia,913
nearly,910
ok,908
event,907
seems,906
rest,906
whole,903
truth,903
interesting,900
hey,897
left,896
developed,896
tier,896
living,895
georgia,894
sorry,890
mass,889
deal,885
police,885
restaurants,885
affected,884
1st,880
details,879
all,879
happy,877
campaign,874
damn,873
date,871
challenges,870
learning,870
protection,870
took,869
financial,869
hiv,869
essential,867
stupid,867
citizens,867
talk,866
youtube,866
communities,863
leadership,862
higher,860
political,858
pltpinkmonday,857
currently,856
doses,855
law,855
low,855
january,855
age,851
knew,849
parents,847
course,846
meet,846
wow,845
senatemajldr,844
sarscov2,842
waiting,841
action,840
ontario,840
jobs,839
late,839
reason,838
scientists,838
demand,838
ones,838
companies,837
killed,837
wants,835
99,835
africa,835
policy,833
single,829
lies,827
run,827
known,827
shut,826
pcr,825
capacity,824
questions,823
looks,819
digital,817
issue,816
2019,813
development,812
takes,812
expected,812
protocols,811
distance,811
happen,809
transmission,808
allow,806
efforts,804
gon,804
young,802
caused,802
ways,801
worst,801
killing,797
covid_19,796
distribution,795
homes,793
republicans,793
started,788
strong,788
hoax,787
mental,786
power,786
18,783
ahead,783
inside,783
rising,782
helping,782
hell,782
exposure,778
donald,778
click,776
international,776
large,776
question,773
giving,769
behind,768
taken,767
remain,767
washington,766
bring,763
went,761
survey,761
pretty,761
heart,760
try,759
warns,759
ohio,754
increased,753
tuesday,752
register,752
fake,749
trust,748
october,748
wonder,747
25,747
steelers,746
fighting,745
though,745
21,744
return,743
history,743
problem,743
concerns,742
nurses,742
side,741
violence,738
works,737
vulnerable,737
probably,736
sense,736
candidate,736
major,735
four,735
