words,ocurrences
panic,212
fear,1085
sad,926
mental,786
mind,597
sorry,890
shame,418
hate,579
hell,782
bad,1671
feel,1332
feeling,382
shit,1508
worst,801
worse,1189
blame,609
lonely,149
chaos,142
mad,190
ruined,80
anxiety,285
stress,376
stressed,95
phobia,5
shame,418
hurt,191
disorder,48
loneliness,103
turmoil,18
anger,56
horror,106
rage,50
fate,35
nervous,69
restless,4
depression,214
grief,94
worry,609
worried,698
angst,14
depressed,43
suicide,311
suffer,269
suffering,622
uncertainty,243
uneasy,10
sadness,46
afraid,240
alone,627
suicidal,12
mood,67
tension,15
anxious,60
desperate,152
dismal,16
exhausted,135
insecure,22
distress,64
distressed,13
frustration,37
disgusting,221
boredom,22
bored,38
insane,226
stupidity,172
bullshit,349
uncertain,122
displeased,0
uncomfortable,42
melancholy,0
overwhelmed,284
pessimistic,14
unhappy,19
upset,85
outrage,43
ass,521
damn,873
covidiot,202
terrify,9
terrified,64
terrifying,154
distrust,49
scare,131
scared,243
scaring,12
dread,11
failed,626
failed,626
failure,608
fuck,1233
fucking,1143
miserable,41
regret,72
shock,136
shocked,337
negligence,138
betrayed,19
cry,126
crying,173
idiot,449
idiots,335
selfish,396
upheaval,15
mess,203
crisis,2325
horrible,279
violence,738
abuse,209
rape,33
stupid,867
