word,count
the,48541
covid,34042
to,30722
19,26622
of,25343
and,23951
in,21389
for,17853
covid19,15441
is,13759
on,10150
you,10055
it,9808
this,9497
coronavirus,8495
are,8457
with,8254
that,8216
cases,8051
from,7487
as,6743
have,6677
omicron,6336
new,5987
be,5940
christmas,5935
get,5924
not,5752
we,5394
at,5101
they,4848
has,4764
all,4756
amp,4438
people,4425
will,4406
by,4339
vaccine,4138
more,4069
my,3997
your,3995
health,3899
so,3641
positive,3572
but,3553
well,3541
can,3532
pandemic,3393
day,3331
no,3249
if,3220
was,3149
or,3142
what,3081
who,3057
soon,2926
us,2909
our,2906
after,2831
news,2790
about,2753
how,2686
one,2624
test,2622
been,2617
now,2604
just,2584
their,2495
out,2475
over,2387
do,2320
an,2305
deaths,2301
2021,2275
up,2173
year,2136
than,2093
like,2063
he,2037
there,2037
vaccines,2020
jin,2019
vaccinated,2003
time,1997
via,1959
don,1949
vaccination,1936
variant,1854
world,1810
were,1785
12,1779
virus,1776
here,1713
india,1710
had,1648
them,1632
data,1630
when,1610
please,1593
me,1572
many,1562
re,1560
against,1524
bts,1514
booster,1480
tests,1476
during,1454
know,1452
still,1449
some,1427
also,1404
because,1403
first,1395
why,1384
hope,1376
only,1374
10,1373
record,1369
000,1366
testing,1352
analytics,1344
today,1343
due,1321
rm,1319
his,1315
two,1314
should,1313
children,1303
need,1299
last,1293
home,1289
take,1288
tested,1267
other,1263
members,1254
daily,1251
its,1244
go,1243
years,1231
would,1218
good,1214
recovery,1198
outbreak,1187
merry,1171
team,1167
care,1158
even,1156
most,1146
safe,1135
state,1130
24,1118
very,1111
which,1110
reports,1101
infections,1101
100,1101
being,1095
got,1093
these,1088
those,1087
said,1083
see,1075
workers,1046
work,1044
every,1044
too,1040
days,1036
says,1033
let,1031
18,1028
county,1026
everyone,1010
reported,1009
25,1007
number,1006
death,1002
dose,998
could,997
2022,992
florida,992
case,989
going,982
21,976
since,971
another,967
oh,967
family,964
biden,963
spread,961
week,958
back,951
before,941
15,941
government,939
patients,934
latest,932
any,924
again,913
may,912
ve,911
around,906
per,906
free,905
stay,904
stop,904
uk,902
say,899
help,896
surge,878
list,873
holiday,872
country,869
flights,869
symptoms,867
hospital,865
fuck,865
much,864
getting,860
december,855
keep,850
pm,842
million,828
down,824
saturday,820
use,816
think,806
really,806
make,804
want,799
way,793
right,792
dec,791
better,790
did,789
confirmed,782
into,781
china,777
population,769
suga,768
report,766
read,752
times,751
public,751
unvaccinated,747
end,746
fully,745
trump,745
next,739
south,737
amid,735
god,731
while,729
mask,724
long,721
where,720
then,719
publichealth,719
doses,718
update,712
total,710
start,704
rate,702
january,702
live,698
same,697
restrictions,696
masks,693
insights,691
love,690
travel,689
states,688
thanks,685
datascience,683
am,680
game,677
2020,675
healthcare,675
off,673
globalhealth,673
season,672
usafacts,669
datavisualization,666
life,665
never,664
hours,653
yet,648
group,644
great,643
protocols,642
measures,641
yoongi,638
available,634
cold,629
risk,629
infection,627
high,625
she,625
medical,623
france,621
pop,618
less,609
months,603
man,597
ship,595
dr,594
records,591
three,590
australia,588
far,587
does,587
holidays,584
died,584
fast,581
numbers,581
big,580
among,580
thank,579
cruise,574
delta,574
lockdown,570
namjoon,567
best,566
under,564
second,563
countries,561
rapid,560
rise,559
doesn,558
above,556
hit,555
her,551
between,549
across,547
updates,547
hospitals,545
come,543
both,540
narendramodi,539
nsw,539
without,538
infected,536
disease,536
must,534
age,533
speedy,530
give,529
sick,528
happy,527
ll,526
canada,526
kids,525
modi,524
flu,521
hospitalizations,512
protect,512
diagnosed,512
likely,511
person,506
negative,506
according,504
corona,503
through,499
shot,498
jan,498
doctors,494
open,494
him,494
crew,493
until,492
navy,490
place,489
fight,489
enough,489
cdc,485
levels,482
pfizer,477
fda,477
already,477
wave,473
real,472
staff,470
called,467
continue,466
omicronvariant,465
africa,465
bad,464
others,459
sure,457
didn,456
breaking,456
won,456
wish,455
follow,455
increase,455
media,454
shots,454
mild,453
always,453
made,452
weeks,452
emergency,451
ever,448
friday,447
50,446
thing,445
least,445
immunity,444
look,443
done,441
pcr,441
put,440
bts_twt,440
close,440
eve,439
including,436
doing,435
quarantine,433
study,433
highest,432
active,429
makes,428
treatment,426
third,426
vax,424
past,424
safety,424
away,422
city,419
aged,418
games,413
issues,413
variants,412
airlines,410
house,409
usa,409
cancelled,408
believe,408
thread,408
current,407
research,406
president,406
science,406
canceled,405
wear,404
anyone,403
healthy,401
global,400
support,400
such,399
find,398
feel,398
players,397
important,395
having,394
face,394
working,393
national,388
coming,388
information,387
icu,387
post,386
yes,385
thousands,384
praying,384
common,383
minister,383
experts,382
local,381
early,381
full,381
heart,380
united,378
based,378
watch,378
business,376
taking,373
immunized,373
nfl,373
shit,372
percent,370
recorded,369
rest,369
response,369
merrychristmas,367
americans,367
vs,367
die,366
20,364
someone,364
lives,362
growth,362
60,359
something,358
ontario,358
own,357
delhi,356
tell,354
things,352
fact,352
isn,351
school,351
plan,350
given,349
once,349
few,348
administered,348
lost,348
york,348
old,346
breaks,346
night,345
america,344
11,344
nothing,343
severe,343
friends,343
system,343
mass,341
announced,341
hard,339
ago,339
oxygen,339
call,338
contact,338
cause,338
impact,337
check,336
officials,336
project,336
might,335
govt,334
despite,334
top,333
situation,333
1k,333
isolation,332
anti,332
guys,331
yourself,331
truth,331
social,330
community,328
white,327
sars,326
1st,326
following,326
pray,326
fear,325
police,325
ones,325
cancel,321
almost,321
lot,321
tomorrow,321
remember,319
wait,318
warship,318
control,318
play,317
30,317
13,317
using,316
point,315
single,314
fucking,314
everything,313
line,313
seconds,313
related,311
video,311
families,310
worldwide,310
used,309
santa,309
money,308
visit,308
army,307
true,307
within,307
outbreaks,307
pope,306
reporting,306
found,305
23,305
delivery,305
effective,304
evidence,304
part,302
spreading,302
getwellsoonjin,302
miss,301
link,301
change,301
rates,300
sad,299
ahead,299
vaccinations,299
14,299
show,298
recover,298
viruses,298
boosters,298
protection,297
needs,297
3rd,296
xmas,296
hell,296
ravens,295
results,294
rules,291
saying,289
prevent,289
self,289
four,288
protocol,288
low,287
covaxin,287
announces,287
boys,287
cnn,286
month,285
gonna,285
actually,283
celebrations,283
pill,283
israel,281
wishing,281
flight,280
trying,279
omg,279
fauci,279
covid_19,278
jab,277
gt,277
sunday,277
mandates,276
students,276
making,276
villa,276
return,275
frontline,275
damn,275
vaxxed,275
affected,273
lt,273
announcement,273
different,272
90,272
sensation,272
ministry,271
march,269
service,269
nation,269
thought,266
told,266
gets,266
address,266
jabs,265
00,265
yesterday,264
italy,264
official,263
human,263
worst,263
maybe,259
little,259
cov,259
pmoindia,259
nba,258
rising,257
small,257
plans,256
taken,256
late,255
approved,254
finally,254
caused,254
started,253
mean,253
shows,252
recoveries,251
loved,251
piece,251
gerrard,251
johnson,250
continues,250
hate,250
toll,249
administration,249
either,248
pls,248
youtube,247
drug,247
article,247
