words,ocurrences
panic,464
fear,1821
sad,1676
mental,1278
mind,1189
sorry,1311
shame,825
hate,1445
hell,1432
bad,3530
feel,2556
feeling,763
shit,3034
worst,2033
worse,2096
blame,1541
lonely,56
chaos,226
mad,395
ruined,205
anxiety,597
stress,668
stressed,125
phobia,3
shame,825
hurt,333
disorder,90
loneliness,78
turmoil,45
anger,115
horror,159
rage,109
fate,99
nervous,103
restless,16
depression,524
grief,219
worry,819
worried,707
angst,11
depressed,72
suicide,365
suffer,418
suffering,745
uncertainty,347
uneasy,13
sadness,36
afraid,483
alone,1054
suicidal,26
mood,86
tension,42
anxious,118
desperate,314
dismal,49
exhausted,93
insecure,31
distress,91
distressed,21
frustration,59
disgusting,463
boredom,23
bored,126
insane,533
stupidity,994
bullshit,581
uncertain,178
displeased,1
uncomfortable,110
melancholy,1
overwhelmed,336
pessimistic,20
unhappy,23
upset,161
outrage,122
ass,1244
damn,1981
covidiot,274
terrify,13
terrified,91
terrifying,166
distrust,75
scare,330
scared,426
scaring,42
dread,24
failed,1348
failed,1348
failure,1294
fuck,2881
fucking,3020
miserable,68
regret,797
shock,255
shocked,285
negligence,296
betrayed,37
cry,173
crying,183
idiot,1542
idiots,1112
selfish,804
upheaval,28
mess,384
crisis,6890
horrible,449
violence,483
abuse,371
rape,70
stupid,3721
