words,ocurrences
panic,188
fear,710
sad,432
mental,789
mind,555
sorry,313
shame,433
hate,397
hell,451
bad,909
feel,820
feeling,280
shit,606
worst,685
worse,527
blame,383
lonely,30
chaos,116
mad,110
ruined,28
anxiety,272
stress,333
stressed,62
phobia,4
shame,433
hurt,104
disorder,61
loneliness,47
turmoil,8
anger,55
horror,35
rage,29
fate,29
nervous,38
restless,1
depression,138
grief,103
worry,307
worried,220
angst,6
depressed,31
suicide,77
suffer,253
suffering,1705
uncertainty,88
uneasy,13
sadness,32
afraid,118
alone,554
suicidal,11
mood,44
tension,32
anxious,49
desperate,94
dismal,9
exhausted,34
insecure,5
distress,72
distressed,18
frustration,27
disgusting,125
boredom,3
bored,24
insane,91
stupidity,198
bullshit,159
uncertain,44
displeased,1
uncomfortable,18
melancholy,0
overwhelmed,131
pessimistic,3
unhappy,15
upset,43
outrage,30
ass,181
damn,309
covidiot,31
terrify,1
terrified,9
terrifying,37
distrust,10
scare,123
scared,138
scaring,12
dread,2
failed,390
failed,390
failure,400
fuck,528
fucking,414
miserable,55
regret,32
shock,53
shocked,93
negligence,88
betrayed,7
cry,74
crying,107
idiot,150
idiots,135
selfish,101
upheaval,6
mess,118
crisis,3009
horrible,119
violence,327
abuse,124
rape,30
stupid,443
