words,ocurrences
panic,1482
fear,1650
sad,1354
mental,963
mind,1078
sorry,1312
shame,820
hate,1125
hell,1334
bad,3083
feel,2377
feeling,922
shit,2998
worst,1212
worse,2128
blame,988
lonely,96
chaos,345
mad,443
ruined,117
anxiety,900
stress,572
stressed,153
phobia,5
shame,820
hurt,395
disorder,64
loneliness,111
turmoil,60
anger,136
horror,125
rage,65
fate,87
nervous,89
restless,17
depression,393
grief,74
worry,736
worried,955
angst,7
depressed,58
suicide,224
suffer,456
suffering,717
uncertainty,411
uneasy,9
sadness,45
afraid,415
alone,1019
suicidal,27
mood,149
tension,24
anxious,207
desperate,304
dismal,4
exhausted,76
insecure,28
distress,99
distressed,18
frustration,51
disgusting,663
boredom,84
bored,322
insane,357
stupidity,503
bullshit,543
uncertain,299
displeased,1
uncomfortable,73
melancholy,3
overwhelmed,331
pessimistic,12
unhappy,24
upset,156
outrage,130
ass,1046
damn,1301
covidiot,625
terrify,6
terrified,125
terrifying,315
distrust,18
scare,397
scared,659
scaring,40
dread,23
failed,695
failed,695
failure,509
fuck,2532
fucking,2010
miserable,41
regret,123
shock,204
shocked,180
negligence,171
betrayed,19
cry,300
crying,288
idiot,918
idiots,699
selfish,863
upheaval,37
mess,328
crisis,9627
horrible,299
violence,240
abuse,251
rape,56
stupid,1569
