words,ocurrences
panic,147
fear,640
sad,778
mental,919
mind,594
sorry,590
shame,392
hate,449
hell,686
bad,1428
feel,1232
feeling,437
shit,1190
worst,941
worse,1400
blame,510
lonely,36
chaos,216
mad,150
ruined,86
anxiety,277
stress,342
stressed,59
phobia,5
shame,392
hurt,179
disorder,43
loneliness,60
turmoil,38
anger,199
horror,94
rage,35
fate,30
nervous,37
restless,4
depression,199
grief,92
worry,351
worried,338
angst,5
depressed,29
suicide,94
suffer,247
suffering,470
uncertainty,162
uneasy,5
sadness,51
afraid,188
alone,570
suicidal,13
mood,54
tension,18
anxious,61
desperate,114
dismal,94
exhausted,173
insecure,12
distress,61
distressed,5
frustration,94
disgusting,230
boredom,12
bored,40
insane,179
stupidity,156
bullshit,237
uncertain,74
displeased,0
uncomfortable,28
melancholy,2
overwhelmed,292
pessimistic,9
unhappy,7
upset,74
outrage,53
ass,357
damn,719
covidiot,57
terrify,5
terrified,46
terrifying,85
distrust,35
scare,133
scared,202
scaring,11
dread,79
failed,705
failed,705
failure,693
fuck,1228
fucking,1101
miserable,58
regret,54
shock,96
shocked,236
negligence,130
betrayed,7
cry,121
crying,115
idiot,263
idiots,233
selfish,192
upheaval,13
mess,301
crisis,2044
horrible,183
violence,288
abuse,148
rape,14
stupid,626
