words,ocurrences
panic,159
fear,624
sad,388
mental,317
mind,234
sorry,228
shame,277
hate,211
hell,247
bad,681
feel,499
feeling,176
shit,363
worst,617
worse,443
blame,396
lonely,24
chaos,65
mad,78
ruined,18
anxiety,101
stress,135
stressed,33
phobia,2
shame,277
hurt,59
disorder,51
loneliness,18
turmoil,7
anger,73
horror,33
rage,24
fate,12
nervous,27
restless,1
depression,67
grief,50
worry,218
worried,161
angst,1
depressed,25
suicide,56
suffer,149
suffering,358
uncertainty,51
uneasy,3
sadness,22
afraid,112
alone,380
suicidal,3
mood,33
tension,18
anxious,32
desperate,92
dismal,15
exhausted,24
insecure,37
distress,42
distressed,6
frustration,16
disgusting,62
boredom,4
bored,16
insane,73
stupidity,84
bullshit,123
uncertain,31
displeased,0
uncomfortable,11
melancholy,0
overwhelmed,64
pessimistic,2
unhappy,9
upset,36
outrage,29
ass,104
damn,202
covidiot,40
terrify,0
terrified,21
terrifying,26
distrust,21
scare,104
scared,123
scaring,9
dread,12
failed,351
failed,351
failure,385
fuck,404
fucking,309
miserable,17
regret,21
shock,45
shocked,60
negligence,59
betrayed,4
cry,42
crying,61
idiot,123
idiots,101
selfish,74
upheaval,3
mess,117
crisis,1279
horrible,104
violence,138
abuse,150
rape,7
stupid,323
