words,ocurrences
panic,134
fear,595
sad,776
mental,372
mind,427
sorry,514
shame,355
hate,413
hell,626
bad,1020
feel,948
feeling,326
shit,967
worst,788
worse,741
blame,367
lonely,36
chaos,91
mad,191
ruined,60
anxiety,147
stress,240
stressed,41
phobia,1
shame,355
hurt,111
disorder,34
loneliness,33
turmoil,10
anger,58
horror,42
rage,133
fate,36
nervous,49
restless,2
depression,125
grief,82
worry,320
worried,459
angst,3
depressed,14
suicide,145
suffer,185
suffering,452
uncertainty,87
uneasy,9
sadness,31
afraid,235
alone,431
suicidal,14
mood,32
tension,15
anxious,38
desperate,85
dismal,5
exhausted,78
insecure,10
distress,23
distressed,2
frustration,21
disgusting,455
boredom,13
bored,16
insane,122
stupidity,172
bullshit,504
uncertain,42
displeased,2
uncomfortable,55
melancholy,1
overwhelmed,184
pessimistic,4
unhappy,7
upset,64
outrage,67
ass,363
damn,623
covidiot,153
terrify,3
terrified,28
terrifying,90
distrust,45
scare,94
scared,156
scaring,8
dread,8
failed,492
failed,492
failure,418
fuck,1052
fucking,867
miserable,31
regret,31
shock,75
shocked,132
negligence,125
betrayed,11
cry,172
crying,179
idiot,330
idiots,280
selfish,331
upheaval,5
mess,137
crisis,1288
horrible,146
violence,155
abuse,111
rape,13
stupid,588
