words,ocurrences
panic,226
fear,1447
sad,1059
mental,950
mind,733
sorry,806
shame,594
hate,854
hell,859
bad,1815
feel,1615
feeling,457
shit,1556
worst,1352
worse,1260
blame,957
lonely,61
chaos,338
mad,277
ruined,147
anxiety,455
stress,504
stressed,82
phobia,19
shame,594
hurt,241
disorder,71
loneliness,90
turmoil,29
anger,69
horror,199
rage,54
fate,100
nervous,65
restless,3
depression,443
grief,223
worry,916
worried,686
angst,9
depressed,42
suicide,228
suffer,310
suffering,545
uncertainty,352
uneasy,7
sadness,30
afraid,466
alone,1218
suicidal,29
mood,110
tension,53
anxious,82
desperate,247
dismal,27
exhausted,36
insecure,22
distress,102
distressed,16
frustration,42
disgusting,310
boredom,9
bored,50
insane,333
stupidity,243
bullshit,485
uncertain,187
displeased,2
uncomfortable,50
melancholy,0
overwhelmed,96
pessimistic,9
unhappy,13
upset,148
outrage,111
ass,646
damn,891
covidiot,109
terrify,4
terrified,66
terrifying,136
distrust,31
scare,176
scared,298
scaring,20
dread,10
failed,1206
failed,1206
failure,1130
fuck,1272
fucking,1118
miserable,52
regret,125
shock,208
shocked,190
negligence,163
betrayed,10
cry,132
crying,139
idiot,587
idiots,342
selfish,377
upheaval,13
mess,444
crisis,3706
horrible,257
violence,674
abuse,244
rape,50
stupid,1253
