words,ocurrences
panic,120
fear,416
sad,341
mental,650
mind,302
sorry,256
shame,211
hate,293
hell,263
bad,800
feel,751
feeling,341
shit,492
worst,382
worse,494
blame,222
lonely,22
chaos,101
mad,78
ruined,22
anxiety,200
stress,275
stressed,40
phobia,8
shame,211
hurt,113
disorder,46
loneliness,47
turmoil,7
anger,33
horror,21
rage,13
fate,12
nervous,38
restless,2
depression,110
grief,125
worry,204
worried,206
angst,3
depressed,5
suicide,74
suffer,111
suffering,296
uncertainty,123
uneasy,5
sadness,21
afraid,117
alone,284
suicidal,27
mood,40
tension,24
anxious,51
desperate,52
dismal,10
exhausted,35
insecure,13
distress,50
distressed,6
frustration,23
disgusting,104
boredom,9
bored,41
insane,82
stupidity,80
bullshit,142
uncertain,44
displeased,0
uncomfortable,17
melancholy,2
overwhelmed,121
pessimistic,4
unhappy,9
upset,45
outrage,74
ass,185
damn,210
covidiot,120
terrify,1
terrified,29
terrifying,32
distrust,23
scare,49
scared,107
scaring,24
dread,3
failed,286
failed,286
failure,521
fuck,428
fucking,360
miserable,11
regret,24
shock,86
shocked,110
negligence,43
betrayed,34
cry,45
crying,46
idiot,135
idiots,88
selfish,75
upheaval,10
mess,117
crisis,1597
horrible,85
violence,376
abuse,138
rape,23
stupid,365
