words,ocurrences
panic,279
fear,1151
sad,789
mental,994
mind,720
sorry,624
shame,505
hate,654
hell,599
bad,1547
feel,1359
feeling,417
shit,1347
worst,1325
worse,1172
blame,798
lonely,30
chaos,330
mad,171
ruined,120
anxiety,416
stress,435
stressed,71
phobia,5
shame,505
hurt,186
disorder,84
loneliness,61
turmoil,23
anger,81
horror,73
rage,55
fate,44
nervous,69
restless,5
depression,324
grief,101
worry,634
worried,475
angst,5
depressed,55
suicide,208
suffer,271
suffering,603
uncertainty,318
uneasy,6
sadness,38
afraid,289
alone,687
suicidal,27
mood,56
tension,32
anxious,110
desperate,132
dismal,10
exhausted,32
insecure,20
distress,65
distressed,14
frustration,45
disgusting,271
boredom,14
bored,50
insane,196
stupidity,194
bullshit,350
uncertain,110
displeased,0
uncomfortable,39
melancholy,0
overwhelmed,76
pessimistic,7
unhappy,14
upset,88
outrage,78
ass,481
damn,661
covidiot,60
terrify,7
terrified,53
terrifying,65
distrust,31
scare,144
scared,338
scaring,31
dread,23
failed,1091
failed,1091
failure,778
fuck,1054
fucking,763
miserable,23
regret,93
shock,174
shocked,178
negligence,155
betrayed,13
cry,83
crying,82
idiot,374
idiots,333
selfish,235
upheaval,22
mess,378
crisis,3396
horrible,168
violence,707
abuse,258
rape,31
stupid,857
