words,ocurrences
panic,1207
fear,1749
sad,1789
mental,1001
mind,1208
sorry,1483
shame,1159
hate,1163
hell,1513
bad,2870
feel,2614
feeling,1072
shit,2929
worst,1797
worse,2068
blame,1135
lonely,65
chaos,412
mad,477
ruined,102
anxiety,852
stress,722
stressed,193
phobia,3
shame,1159
hurt,354
disorder,51
loneliness,59
turmoil,57
anger,151
horror,121
rage,69
fate,96
nervous,83
restless,26
depression,264
grief,135
worry,776
worried,869
angst,13
depressed,58
suicide,200
suffer,390
suffering,994
uncertainty,409
uneasy,11
sadness,48
afraid,482
alone,1160
suicidal,20
mood,129
tension,32
anxious,229
desperate,281
dismal,14
exhausted,99
insecure,61
distress,121
distressed,33
frustration,55
disgusting,703
boredom,106
bored,295
insane,449
stupidity,525
bullshit,463
uncertain,277
displeased,4
uncomfortable,33
melancholy,5
overwhelmed,362
pessimistic,15
unhappy,21
upset,174
outrage,115
ass,1368
damn,1360
covidiot,246
terrify,4
terrified,117
terrifying,277
distrust,23
scare,268
scared,622
scaring,38
dread,19
failed,857
failed,857
failure,782
fuck,2740
fucking,2229
miserable,77
regret,106
shock,311
shocked,217
negligence,200
betrayed,18
cry,230
crying,271
idiot,918
idiots,526
selfish,396
upheaval,19
mess,366
crisis,10604
horrible,432
violence,533
abuse,300
rape,50
stupid,1582
