words,ocurrences
panic,311
fear,858
sad,639
mental,1034
mind,561
sorry,581
shame,334
hate,446
hell,456
bad,1476
feel,1276
feeling,355
shit,838
worst,831
worse,1098
blame,707
lonely,43
chaos,302
mad,153
ruined,134
anxiety,324
stress,437
stressed,71
phobia,6
shame,334
hurt,269
disorder,32
loneliness,44
turmoil,83
anger,87
horror,74
rage,47
fate,33
nervous,45
restless,3
depression,325
grief,120
worry,362
worried,763
angst,13
depressed,38
suicide,164
suffer,237
suffering,482
uncertainty,233
uneasy,6
sadness,23
afraid,217
alone,500
suicidal,9
mood,54
tension,30
anxious,63
desperate,170
dismal,15
exhausted,51
insecure,31
distress,44
distressed,12
frustration,38
disgusting,210
boredom,9
bored,49
insane,444
stupidity,102
bullshit,231
uncertain,112
displeased,1
uncomfortable,39
melancholy,0
overwhelmed,140
pessimistic,4
unhappy,24
upset,66
outrage,39
ass,279
damn,378
covidiot,60
terrify,9
terrified,34
terrifying,65
distrust,12
scare,147
scared,183
scaring,18
dread,16
failed,948
failed,948
failure,617
fuck,679
fucking,632
miserable,31
regret,56
shock,112
shocked,127
negligence,130
betrayed,20
cry,85
crying,74
idiot,356
idiots,260
selfish,199
upheaval,10
mess,285
crisis,3228
horrible,195
violence,415
abuse,237
rape,77
stupid,525
