words,ocurrences
panic,53
fear,514
sad,1084
mental,302
mind,294
sorry,342
shame,195
hate,157
hell,354
bad,556
feel,454
feeling,117
shit,551
worst,263
worse,402
blame,268
lonely,8
chaos,40
mad,58
ruined,17
anxiety,76
stress,118
stressed,14
phobia,8
shame,195
hurt,114
disorder,24
loneliness,8
turmoil,5
anger,22
horror,20
rage,18
fate,10
nervous,10
restless,3
depression,45
grief,31
worry,174
worried,109
angst,2
depressed,8
suicide,49
suffer,105
suffering,257
uncertainty,51
uneasy,1
sadness,17
afraid,127
alone,225
suicidal,5
mood,22
tension,5
anxious,18
desperate,82
dismal,4
exhausted,27
insecure,2
distress,21
distressed,2
frustration,20
disgusting,131
boredom,2
bored,13
insane,119
stupidity,97
bullshit,204
uncertain,16
displeased,0
uncomfortable,17
melancholy,0
overwhelmed,56
pessimistic,5
unhappy,5
upset,17
outrage,18
ass,176
damn,450
covidiot,31
terrify,0
terrified,17
terrifying,30
distrust,8
scare,55
scared,83
scaring,14
dread,3
failed,199
failed,199
failure,200
fuck,379
fucking,357
miserable,15
regret,45
shock,66
shocked,67
negligence,24
betrayed,9
cry,27
crying,21
idiot,244
idiots,109
selfish,134
upheaval,2
mess,80
crisis,799
horrible,99
violence,143
abuse,103
rape,15
stupid,493
