words,ocurrences
panic,97
fear,488
sad,144
mental,147
mind,194
sorry,229
shame,115
hate,93
hell,103
bad,432
feel,321
feeling,92
shit,253
worst,194
worse,265
blame,133
lonely,4
chaos,25
mad,34
ruined,18
anxiety,55
stress,58
stressed,8
phobia,0
shame,115
hurt,36
disorder,14
loneliness,8
turmoil,4
anger,9
horror,17
rage,5
fate,10
nervous,9
restless,1
depression,31
grief,19
worry,96
worried,88
angst,3
depressed,4
suicide,44
suffer,79
suffering,117
uncertainty,30
uneasy,2
sadness,3
afraid,114
alone,145
suicidal,3
mood,14
tension,1
anxious,13
desperate,33
dismal,3
exhausted,22
insecure,4
distress,15
distressed,0
frustration,8
disgusting,52
boredom,1
bored,7
insane,68
stupidity,49
bullshit,116
uncertain,28
displeased,0
uncomfortable,4
melancholy,0
overwhelmed,45
pessimistic,9
unhappy,5
upset,21
outrage,7
ass,80
damn,110
covidiot,24
terrify,0
terrified,11
terrifying,20
distrust,5
scare,96
scared,63
scaring,10
dread,3
failed,152
failed,152
failure,137
fuck,185
fucking,185
miserable,3
regret,15
shock,24
shocked,30
negligence,18
betrayed,5
cry,41
crying,23
idiot,85
idiots,195
selfish,93
upheaval,2
mess,42
crisis,302
horrible,35
violence,60
abuse,45
rape,3
stupid,195
