words,ocurrences
panic,135
fear,510
sad,251
mental,532
mind,308
sorry,255
shame,186
hate,241
hell,235
bad,524
feel,480
feeling,139
shit,432
worst,353
worse,508
blame,230
lonely,18
chaos,61
mad,68
ruined,61
anxiety,186
stress,255
stressed,40
phobia,9
shame,186
hurt,58
disorder,29
loneliness,23
turmoil,8
anger,32
horror,20
rage,33
fate,11
nervous,18
restless,1
depression,233
grief,76
worry,183
worried,243
angst,1
depressed,10
suicide,54
suffer,284
suffering,299
uncertainty,88
uneasy,0
sadness,19
afraid,156
alone,233
suicidal,13
mood,30
tension,17
anxious,53
desperate,74
dismal,9
exhausted,42
insecure,4
distress,33
distressed,6
frustration,17
disgusting,76
boredom,4
bored,17
insane,87
stupidity,82
bullshit,151
uncertain,29
displeased,0
uncomfortable,10
melancholy,0
overwhelmed,37
pessimistic,5
unhappy,8
upset,28
outrage,33
ass,304
damn,185
covidiot,10
terrify,0
terrified,25
terrifying,74
distrust,16
scare,66
scared,120
scaring,4
dread,3
failed,268
failed,268
failure,200
fuck,322
fucking,289
miserable,33
regret,36
shock,58
shocked,34
negligence,54
betrayed,10
cry,38
crying,38
idiot,363
idiots,124
selfish,65
upheaval,12
mess,77
crisis,1109
horrible,72
violence,327
abuse,89
rape,19
stupid,368
