words,ocurrences
panic,455
fear,1747
sad,1538
mental,1313
mind,1140
sorry,1243
shame,865
hate,1123
hell,1417
bad,3382
feel,2402
feeling,662
shit,3068
worst,2444
worse,2557
blame,1615
lonely,33
chaos,315
mad,310
ruined,160
anxiety,486
stress,768
stressed,122
phobia,4
shame,865
hurt,459
disorder,119
loneliness,105
turmoil,47
anger,155
horror,166
rage,141
fate,81
nervous,120
restless,9
depression,366
grief,112
worry,816
worried,883
angst,13
depressed,117
suicide,247
suffer,434
suffering,724
uncertainty,364
uneasy,11
sadness,44
afraid,547
alone,1024
suicidal,31
mood,114
tension,82
anxious,138
desperate,317
dismal,31
exhausted,93
insecure,40
distress,144
distressed,20
frustration,69
disgusting,492
boredom,22
bored,167
insane,402
stupidity,630
bullshit,609
uncertain,205
displeased,0
uncomfortable,122
melancholy,0
overwhelmed,315
pessimistic,23
unhappy,27
upset,171
outrage,121
ass,1175
damn,1883
covidiot,337
terrify,6
terrified,122
terrifying,219
distrust,15
scare,289
scared,483
scaring,40
dread,19
failed,1763
failed,1763
failure,1627
fuck,2585
fucking,2498
miserable,58
regret,222
shock,260
shocked,409
negligence,368
betrayed,28
cry,202
crying,167
idiot,1165
idiots,960
selfish,807
upheaval,31
mess,446
crisis,7337
horrible,407
violence,651
abuse,287
rape,55
stupid,2389
