words,ocurrences
panic,561
fear,1446
sad,1209
mental,1278
mind,1028
sorry,1000
shame,704
hate,1012
hell,1070
bad,2926
feel,2022
feeling,709
shit,2428
worst,3182
worse,1997
blame,1546
lonely,43
chaos,362
mad,358
ruined,132
anxiety,477
stress,572
stressed,108
phobia,4
shame,704
hurt,269
disorder,81
loneliness,70
turmoil,247
anger,147
horror,131
rage,128
fate,75
nervous,98
restless,4
depression,307
grief,106
worry,678
worried,705
angst,4
depressed,50
suicide,150
suffer,432
suffering,705
uncertainty,436
uneasy,10
sadness,40
afraid,465
alone,871
suicidal,30
mood,91
tension,46
anxious,103
desperate,275
dismal,30
exhausted,72
insecure,43
distress,79
distressed,11
frustration,49
disgusting,403
boredom,35
bored,97
insane,292
stupidity,481
bullshit,535
uncertain,205
displeased,0
uncomfortable,104
melancholy,1
overwhelmed,221
pessimistic,18
unhappy,27
upset,133
outrage,125
ass,1050
damn,1537
covidiot,217
terrify,46
terrified,105
terrifying,308
distrust,25
scare,251
scared,640
scaring,34
dread,22
failed,1474
failed,1474
failure,1196
fuck,2092
fucking,2113
miserable,39
regret,196
shock,214
shocked,204
negligence,331
betrayed,45
cry,137
crying,187
idiot,984
idiots,654
selfish,574
upheaval,24
mess,416
crisis,6876
horrible,307
violence,480
abuse,361
rape,67
stupid,1910
