words,ocurrences
panic,114
fear,627
sad,424
mental,764
mind,480
sorry,564
shame,332
hate,1134
hell,741
bad,1255
feel,1127
feeling,397
shit,1302
worst,744
worse,730
blame,388
lonely,27
chaos,94
mad,201
ruined,45
anxiety,222
stress,297
stressed,38
phobia,10
shame,332
hurt,192
disorder,44
loneliness,57
turmoil,12
anger,50
horror,90
rage,33
fate,16
nervous,41
restless,4
depression,131
grief,106
worry,342
worried,305
angst,0
depressed,29
suicide,128
suffer,281
suffering,384
uncertainty,111
uneasy,2
sadness,33
afraid,185
alone,419
suicidal,19
mood,42
tension,10
anxious,49
desperate,87
dismal,11
exhausted,58
insecure,13
distress,87
distressed,3
frustration,43
disgusting,211
boredom,5
bored,17
insane,244
stupidity,365
bullshit,294
uncertain,97
displeased,0
uncomfortable,29
melancholy,0
overwhelmed,78
pessimistic,4
unhappy,9
upset,85
outrage,62
ass,771
damn,663
covidiot,353
terrify,2
terrified,38
terrifying,64
distrust,24
scare,82
scared,216
scaring,12
dread,7
failed,464
failed,464
failure,875
fuck,1779
fucking,1771
miserable,26
regret,50
shock,75
shocked,109
negligence,123
betrayed,15
cry,99
crying,92
idiot,625
idiots,443
selfish,209
upheaval,6
mess,348
crisis,1731
horrible,195
violence,298
abuse,168
rape,68
stupid,1694
