words,ocurrences
panic,210
fear,733
sad,371
mental,332
mind,440
sorry,375
shame,308
hate,341
hell,501
bad,1112
feel,786
feeling,314
shit,922
worst,498
worse,698
blame,461
lonely,9
chaos,180
mad,115
ruined,49
anxiety,131
stress,151
stressed,35
phobia,2
shame,308
hurt,84
disorder,20
loneliness,6
turmoil,9
anger,39
horror,33
rage,20
fate,24
nervous,24
restless,2
depression,68
grief,39
worry,229
worried,241
angst,0
depressed,14
suicide,155
suffer,154
suffering,182
uncertainty,87
uneasy,2
sadness,11
afraid,135
alone,324
suicidal,12
mood,30
tension,5
anxious,25
desperate,80
dismal,3
exhausted,74
insecure,6
distress,28
distressed,4
frustration,37
disgusting,113
boredom,4
bored,23
insane,166
stupidity,106
bullshit,234
uncertain,34
displeased,0
uncomfortable,20
melancholy,0
overwhelmed,167
pessimistic,3
unhappy,10
upset,40
outrage,36
ass,251
damn,429
covidiot,38
terrify,1
terrified,32
terrifying,60
distrust,24
scare,143
scared,157
scaring,28
dread,12
failed,509
failed,509
failure,466
fuck,863
fucking,565
miserable,30
regret,26
shock,88
shocked,45
negligence,44
betrayed,7
cry,48
crying,41
idiot,208
idiots,225
selfish,157
upheaval,4
mess,206
crisis,750
horrible,98
violence,178
abuse,138
rape,6
stupid,523
